word1,word2,falseness
diletant,diletante,0.061848998
dinte,dente,0.027292013
direcție,direção,0.06048903
discerne,discernir,0.046082973
disciplină,disciplina,0.014025986
discordia,discórdia,0.019811988
discrimina,discriminar,0.007363975
discuție,discussão,0.073753
disoluție,dissolução,0.012243986
disonanță,dissonância,0.012964964
dispersie,dispersão,0.09511101
diuretic,diurético,0.010920048
diurn,diurno,0.053663015
diverge,divergir,0.092911005
divers,diverso,0.055799037
divide,dividir,0.04894501
divin,divino,0.10833502
diviziune,divisão,0.04299301
divizor,divisor,0.185031
doamnă,dona,0.05888
docil,dócil,0.13465598
doge,doge,0.042360008
dogmă,dogma,0.05750197
domina,dominar,0.0077030063
domn,dom,0.16389
dos,dorso,0.274594
drupă,drupa,0.026277006
dual,dual,0.018850982
dublă,dobrar,0.20525801
ductil,dúctil,0.035724044
duel,duelo,0.026650995
duminică,domingo,0.025477052
duoden,duodeno,0.02424699
duplex,duplo,0.267636
durere,doer,0.29681802
ea,él,0.49264202
echinocțiu,equinócio,0.003681004
ecuator,equador,0.051880002
efuziune,efusão,0.04084897
egal,igual,0.0019060075
elastic,elástico,0.048314035
electiv,eletivo,0.08767101
elegie,elegia,0.112524986
elevație,elevação,0.13075197
elice,hélice,0.025542974
elocvent,eloquente,0.0016790032
emigra,emigrar,0.0011949539
eminență,eminência,0.07625201
emisferă,hemisfério,0.011039019
emulație,emulação,0.12283099
emulsie,emulsão,0.04097998
enigmă,enigma,0.029722989
entitate,entidade,0.008233011
enumera,enumerar,0.073621005
epidermă,epiderme,0.017358959
epileptic,epiléptico,0.041804016
epilog,epílogo,0.022220999
episcopal,episcopal,0.027325988
episcopat,episcopado,0.06976998
epitet,epíteto,0.020149976
erecție,ereção,0.24321699
eroic,heróico,0.01701498
estimat,estimar,0.16252697
eunuc,eunuco,0.04235196
evacua,evacuar,0.025763035
evapora,evaporar,0.011830032
evaziune,evasão,0.09182799
evidență,evidência,0.092545
evoca,evocar,0.018545002
exagera,exagerar,0.021268964
excepție,exceção,0.05913201
exclamație,exclamação,0.050993025
exclude,excluir,0.04534903
exhaustiv,exaustivo,0.115482
extensiune,extensão,0.089959025
extincție,extinção,0.09694597
extras,extrair,0.17250001
exuberanță,exuberância,0.090825975
factură,fatura,0.31580603
fag,faia,0.19859096
făină,farinha,0.022889018
falangă,falange,0.029745996
familiar,familiar,0.060784012
fanatic,fanático,0.043293953
fantastic,fantástico,0.07837701
fapt,feitiço,0.34162003
far,farol,0.07530001
fără,fora,0.27561402
farsă,farsa,0.022383988
făt,feto,0.08545402
fazan,faisão,0.03674698
febră,febre,0.02097398
fecunditate,fecundidade,0.035964012
felin,felino,0.15107301
fenomen,fenómeno,0.09495604
fer,ferro,0.12748799
feroce,feroz,0.033748984
fertil,fértil,0.0038509965
festin,festa,0.13496101
față,face,0.114549994
fetiș,feitiço,0.18876001
fetus,feto,0.07691598
fiare,ferro,0.32965198
ficat,figado,0.15697703
fie,filha,0.39020902
fiere,fel,0.327339
fii,filho,0.099408984
filiație,filiação,0.09893802
finit,finito,0.030862987
fir,fio,0.013432026
firmament,firmamento,0.08719298
flacără,chama,0.26216397
floare,flor,0.09429997
floricultură,flor,0.424289
fluctuație,flutuação,0.036047995
fluor,flúor,0.053912997
foaie,folha,0.09549302
foale,folle,0.407304
foramen,forame,0.044892013
formal,formal,0.05803001
format,formato,0.11577198
formație,formação,0.265119
formulă,fórmula,0.003974974
fortuit,fortuito,0.23714802
fosfor,fósforo,0.071413994
fosil,fóssil,0.058146954
fracție,fração,0.10670301
fractură,fraturar,0.107282996
frag,frag,0.08829102
frasin,freixo,0.183002
fratricid,fratricida,0.095469
friabil,friável,0.039086998
frivol,frívolo,0.06024903
frunte,fronte,0.158162
frupt,fruto,0.19646302
fugă,fuga,0.10610598
fugitiv,fugitivo,0.018691003
fum,fumo,0.09084001
fuma,fumar,0.0009569526
funcțiune,função,0.22287199
fund,afundar,0.075158
funeralii,funeral,0.08722001
fungi,fungos,0.051679015
fungus,fungo,0.10974598
furcă,forca,0.16509697
furnal,forno,0.143004
furnică,formiga,0.109395
geamăn,gémeo,0.18514502
geme,gemer,0.20507401
generalitate,generalidade,0.04463601
gențiană,genciana,0.12658998
ghindă,lande,0.413243
glacial,glacial,0.02848804
glaucom,glaucoma,0.055967987
glob,globo,0.121080995
globulă,glóbulo,0.11009398
gloria,glória,0.027880013
glosar,glossário,0.0008839965
gras,graxo,0.052316993
grație,graça,0.14973697
gratis,grátis,0.033975005
grava,grave,0.069262
gros,grosso,0.26248097
gumă,goma,0.088869005
gusta,gosto,0.11535302
gută,gota,0.29791
hermină,arminho,0.007847011
hernie,hérnia,0.006654024
hiat,hiato,0.14528903
himeră,quimera,0.0015150011
lua,levar,0.114454
iarbă,herva,0.2565
iau,levar,0.17354
idee,idéia,0.030312002
idilă,idílio,0.118193984
idiom,idioma,0.12810498
idiot,idiota,0.038087994
idol,idolo,0.13680202
iederă,hera,0.233217
iepure,lebre,0.084194005
ilicit,ilícito,0.08282101
ilustru,ilustre,0.0051499903
iluzoriu,ilusório,0.036978006
imaginare,imaginário,0.072694
imersiune,imersão,0.10438001
impecabil,impecável,0.034296036
implacabil,implacável,0.11675504
implicit,implícito,0.089450985
impostoare,impostor,0.043210983
impotent,impotente,0.014278948
impozit,imposto,0.03547603
impresie,impressão,0.15655798
impur,impuro,0.014366031
impuritate,impureza,0.010472
imputa,imputar,0.08939695
in,linho,0.25525302
inaugura,inaugurar,0.008651972
încăleca,cavalgar,0.08543402
încărca,encarregar,0.427693
incest,incesto,0.015251994
inchizitor,inquisidor,0.01413101
înclina,inclinar,0.06367099
incontinență,incontinência,0.037066996
incoruptibil,incorruptível,0.06842002
incrimina,incriminar,0.006611049
incursiune,incursão,0.02946198
indecență,indecência,0.044492006
indica,indicar,0.013523042
indicație,indicação,0.15534097
indicativ,indicativo,0.052038997
indice,índice,0.026892006
indiferent,indiferente,0.060492992
indirect,indireto,0.04294604
indisciplină,indisciplina,0.018583
indolent,indolente,0.05651802
inducție,indução,0.035593987
inefabil,inefável,0.02292502
inel,elo,0.327089
inert,inerte,0.018054008
infam,infame,0.060021967
infidel,infiel,0.050583005
infinit,infinito,0.076979995
infinitate,infinito,0.13040698
inflama,inflamar,0.11572999
ingestie,ingestão,0.02994901
inhiba,inibir,0.059617043
inimă,alma,0.11140001
iniția,iniciar,0.00306499
inițial,inicial,0.276332
inițiator,iniciador,0.051840007
injustiție,injustiça,0.026620984
inocent,inocente,0.012506008
inocență,inocência,0.09253496
inodor,inodoro,0.0147250295
inova,inovar,0.068608016
insectă,inseto,0.107276976
insidios,insidioso,0.03476599
insipid,insípido,0.11264902
insista,insistir,0.020045996
insolubil,insolúvel,0.045813024
insomnie,insônia,0.029205978
instiga,instigar,0.08666301
instigator,instigador,0.06797299
institut,instituto,0.02016598
insuficient,insuficiente,0.0073980093
insultă,insultar,0.023634017
integral,integral,0.06789702
inter,entre,0.31158
interior,interior,0.061899006
interjecție,interjeição,0.026901007
interpret,intérprete,0.12601501
interpreta,interpretar,0.07297301
interpune,interpor,0.08886802
intestin,intestino,0.003502965
intim,íntimo,0.009976
intimă,íntimo,0.14018902
întins,tingir,0.35464
intolerabil,intolerável,0.01956302
intranzitiv,intransitivo,0.0042189956
intrepid,intrépido,0.17471799
intrigă,intriga,0.005165994
inutil,inútil,0.022045016
invada,invadir,0.012506008
investigator,investigador,0.026655972
invocație,invocação,0.05718404
involucru,invólucro,0.199301
ironic,irônico,0.0029640198
istoric,histórico,0.08581698
iulie,julho,0.019149005
iunie,junho,0.011111021
joacă,jogar,0.036549985
jocuri,jogo,0.07941604
jude,juiz,0.014037013
judeca,juiz,0.12312001
jug,jugo,0.13778801
june,jovem,0.180967
jura,gir,0.30359802
juvenil,juvenil,0.06892499
la,lavar,0.34137303
labil,lábil,0.122069985
labirint,labirinto,0.005556047
laborios,laborioso,0.090804994
lăcustă,lagosta,0.08150801
lagună,lagoa,0.111202
lai,lavar,0.379958
lamă,lâmina,0.01886499
lance,lança,0.13740802
lapte,leite,0.09262401
larvă,larva,0.00958401
lasciv,lascivo,0.06387499
lateral,lateral,0.06415498
latrină,latrina,0.024276018
lături,lado,0.182996
laud,louvar,0.12607601
leg,liar,0.20175599
legionar,legionário,0.191511
legislație,legislação,0.040501
legiune,legião,0.03124404
legumă,legume,0.15215302
lenticular,lenticular,0.060030997
letargie,letargia,0.058913052
leziune,lesão,0.112390995
libertin,libertino,0.05918598
lichen,líquen,0.16779196
limită,limitar,0.150565
liră,libra,0.08417097
litanie,ladainha,0.15968499
literal,literal,0.028876007
loc,logo,0.29635
locul,logo,0.361185
longevitate,longevidade,0.013254017
lucrativ,lucrativo,0.11344096
lumen,lúmen,0.08671799
lună,lua,0.07408902
lunatic,lunático,0.132276
lung,longo,0.12538701
lup,lobo,0.09298399
luptă,luta,0.12115204
magistral,magistral,0.11240798
mai,maio,0.265309
maiestate,majestade,0.023746014
major,maior,0.118122995
maleabil,maleável,0.045309007
mandibulă,mandíbula,0.0058050156
manivelă,manivela,0.0040119886
manta,mantilha,0.21123101
margine,margem,0.169382
mărinimos,magnânimo,0.05804202
marmeladă,marmelada,0.13680401
marțial,marcial,0.0076960325
matematic,matemático,0.11682302
materie,madeira,0.42210197
matri,matriz,0.23126501
matrice,matriz,0.17528403
matroană,matrona,0.0063680112
maxim,máximo,0.004041016
maximă,máximo,0.16327798
medical,médico,0.05874002
mediocritate,mediocridade,0.038711965
mei,milho,0.21192698
menstrual,menstrual,0.021785975
meridian,meridiano,0.0026250184
metalic,metálico,0.0050480366
metonimie,metonímia,0.017960012
metropolitan,metropolitano,0.091712
miere,mel,0.12761
milenar,milenar,0.003306985
miliție,milícia,0.059376
mim,mimo,0.101253
mină,mina,0.010030985
minor,menor,0.059871018
mintă,mentir,0.018274963
minte,menge,0.455383
minuscul,minúsculo,0.03253001
mira,mirar,0.143352
moale,molle,0.36471602
mort,morio,0.425399
moarte,morio,0.49770102
modest,modesto,0.074312985
modestie,modéstia,0.027440012
modul,módulo,0.16746798
molibden,molibdênio,0.054803967
momentan,momentâneo,0.21456799
monah,monje,0.225701
monoclu,monóculo,0.08020797
montan,montanha,0.019811034
morbid,mórbido,0.083464
mortal,mortal,0.09865099
multiplica,multiplicar,0.009751022
multiplu,múltiplo,0.01600802
munte,monte,0.16105998
mur,mora,0.387492
mură,amora,0.15021801
mușchi,musgo,0.20819002
nap,nabo,0.14452302
nară,nariz,0.11057499
nara,narrar,0.290171
naște,nascer,0.058898002
naufragiu,naufrágio,0.003868997
nautic,náutico,0.089092016
nea,neve,0.212675
nega,negar,0.033858
negație,negação,0.02137798
nepoată,neta,0.04519999
nici,nem,0.006823957
nihilism,niilismo,0.024857044
nisetru,esturjão,0.14910302
nitro,nitro,0.015479028
noastră,nosso,0.0061999857
nobil,nobre,0.061311007
nobiliar,nobre,0.06322199
nocturn,noturno,0.039128035
nod,nó,0.04896301
nono,nono,0.35552
noră,nora,0.04381001
notație,notação,0.0014359951
noto,noto,0.128771
nu,nao,0.26255304
nuc,noz,0.096781015
nud,nu,0.15042904
numeral,numeral,0.020110011
o,hum,0.303999
oameni,homem,0.23707402
oară,hora,0.346642
oaste,hoste,0.15400797
obediență,obediência,0.024066985
oblic,oblíquo,0.09691501
oblong,oblongo,0.06534803
obscen,obsceno,0.06236404
obsesie,obsessão,0.031647027
ochi,olho,0.14981699
ocru,ocre,0.03840202
octogenar,octogenário,0.08638501
ocult,oculto,0.091942996
ocultație,ocultação,0.07563299
odios,odioso,0.07338202
oliv,oliva,0.19113198
omisiune,omissão,0.12127203
omite,omitir,0.02008599
onest,honesto,0.028533995
opal,opala,0.08914098
operație,operação,0.029868007
operatoare,operador,0.016297996
opercul,opérculo,0.00017398596
opiu,ópio,0.016966999
opresiune,opressão,0.018391013
opt,oito,0.008896053
optativ,optativo,0.050713986
optim,ótimo,0.13424802
oră,hora,0.0148150325
oracol,oráculo,0.106881976
oratoriu,oratória,0.061576962
orbita,órbita,0.00910598
ordin,ordem,0.003284037
orez,arroz,0.006094992
orgă,órgão,0.19075704
organic,orgânico,0.006047964
orgie,orgia,0.012138993
oribil,horrível,0.04824996
oroare,horror,0.286299
orologiu,relógio,0.0146020055
ortodoxie,ortodoxia,0.03128296
os,osso,0.054764003
osana,hosana,0.0025030077
ostentație,ostentação,0.121297985
ou,ovo,0.018124998
păcat,pecado,0.03283602
pacifica,pacificar,0.08667898
păcură,pez,0.339994
părea,palha,0.377532
palid,pálido,0.04248196
palimpsest,palimpsesto,0.02622801
palmier,palma,0.22764003
pană,pena,0.183971
panteră,pantera,0.15832502
pară,pao,0.30369705
paradigmă,paradigma,0.008680999
paradis,paraíso,0.039388984
paralel,paralelo,0.04735899
paralitic,paralítico,0.024701
paranteză,parêntese,0.018200994
parazit,parasita,0.079265
părere,parecer,0.14176801
păresimi,quaresma,0.12473202
părinte,parente,0.080623984
parodie,paródia,0.00041097403
părul,pera,0.45413002
pas,passar,0.33756196
pasiune,paixão,0.020201027
paște,pascoa,0.21016598
pastișă,pastiche,0.021316022
pășune,pasto,0.15517798
patent,patente,0.159675
pătlagină,tanchagem,0.096441984
patron,patrono,0.019504994
patronimic,patronímico,0.04714495
patrulater,quadrilátero,0.07625198
pe,por,0.193255
peatră,pedra,0.05024901
pectoral,peitoral,0.030308008
peculiar,peculiar,0.16555801
pedală,pedal,0.030915022
pele,pelle,0.266991
pelerin,peregrino,0.060885966
pelvis,pélvis,0.039938986
pene,pena,0.34692097
penetra,penetrar,0.015790999
penetrație,penetração,0.015101016
penis,pênis,0.008834958
penitență,penitência,0.0011020303
pepene,pepino,0.25550598
percepe,perceber,0.07071701
peren,perene,0.08010602
perfect,perfeito,0.008122981
perfora,perfurar,0.062637
periodic,periódico,0.13251898
periplu,périplo,0.029810011
permeabil,permeável,0.055369973
perpetuu,perpétuo,0.15534198
perplex,perplexo,0.096762
perseverență,perseverança,0.017275989
persuasiune,persuasão,0.011236012
pertinent,pertinente,0.0033010244
pește,peixe,0.04272002
pieri,pelle,0.313187
piept,peito,0.04583901
pieptene,pente,0.096704006
pier,perecer,0.340281
pietate,piedade,0.128185
pin,pinho,0.167536
piscină,piscina,0.023111999
pistil,pistilo,0.10653204
placentă,placenta,0.02996099
planetar,planetário,0.033927977
plastică,plástico,0.12760895
plauzibil,plausível,0.0107060075
pleca,chegar,0.19836801
plebe,plebe,0.09494501
plebiscit,plebiscito,0.024757981
pleonasm,pleonasmo,0.093068
plex,plexo,0.051955014
ploaie,chover,0.061456025
plop,choupo,0.04294902
plumb,chumbo,0.027107
pluralitate,pluralidade,0.012503982
pluvial,pluvial,0.026924968
poartă,porta,0.204755
poi,pos,0.27053797
pompos,pomposo,0.068789005
pont,ponta,0.22804901
ponton,pontão,0.07127002
porc,porca,0.21010002
port,porto,0.07295096
posesiv,possessivo,0.0013459921
posterior,posterior,0.20687899
postumă,póstumo,0.036192
potență,potência,0.123263
prat,prado,0.11350998
precesie,precessão,0.015173972
precis,preciso,0.08997497
precursoare,precursor,0.028520972
predicativ,predicativo,0.01531902
predicție,predição,0.012771964
prefect,prefeito,0.053534985
prefectură,prefeitura,0.012378007
preludiu,prelúdio,0.009154975
prematur,prematuro,0.041287005
prepara,preparar,0.12103295
prepoziție,preposição,0.050211012
prepuț,prepúcio,0.051910043
pretor,pretor,0.05235499
prezerva,preservar,0.013148993
prezidiu,presídio,0.408836
prezumție,presunção,0.03719896
primar,primeiro,0.28897902
primat,primaz,0.036952972
prinde,prender,0.09888899
priva,privar,0.042053998
probitate,probidade,0.08045399
proconsul,procônsul,0.007408023
produc,produzir,0.08026403
profesoară,professor,0.16451901
profund,profundo,0.09372902
progresie,progressão,0.012728989
proiecție,projeção,0.02978003
promotoare,promotor,0.20589402
pronostic,prognóstico,0.090119004
pronume,pronome,0.031199038
propice,propício,0.013707995
proporție,proporção,0.0026630163
propune,propor,0.007815957
prospect,prospecto,0.14276898
protuberanță,protuberância,0.004568994
proverb,provérbio,1.603365e-05
proverbial,proverbial,0.03126803
providență,providência,0.08916101
provincial,provincial,0.0155799985
provincie,província,0.0019940138
proză,prosa,0.008473992
prudent,prudente,0.14351499
prurit,prurido,0.006217003
psalm,salmo,0.102575004
pubis,púbis,0.04248303
publică,público,0.18103197
pune,pollo,0.390687
pulbere,po,0.36458102
pulpă,polpa,0.046985984
pumn,punho,0.030442983
punte,ponte,0.10547
pur,puro,0.011357009
puț,poco,0.367105
putrefacție,putrefação,0.09455204
rabie,raiva,0.23964801
radius,raio,0.22725901
rar,raro,0.083022
rășină,resina,0.042901993
rație,ração,0.044827014
rău,reo,0.26410702
rază,raio,0.19867101
real,real,0.0008339882
rebel,rebelde,0.03782001
rece,recente,0.35366
receptacul,receptáculo,0.06487203
recepție,recepção,0.00633201
receptiv,receptivo,0.07803398
recita,recitar,0.00305897
recto,reto,0.182033
reflex,reflexo,0.032805026
regiune,região,0.015400946
regn,reino,0.155891
religios,religioso,0.042950988
remediu,remédio,0.03233099
renal,renal,0.03399396
renova,renovar,0.127258
reprima,reprimir,0.012763023
repulsie,repulsão,0.06580299
respecta,respeito,0.20874402
restaura,restaurar,0.0073300004
restrictiv,restritivo,0.030976951
reticență,reticência,0.159309
retoric,retórico,0.043456018
retrograd,retrógrada,0.287956
revela,revelar,0.09687099
revelație,revelação,0.0028930306
reverend,reverendo,0.0065559745
reverență,reverência,0.02865699
revizie,revisão,0.01375702
reziduu,resíduo,0.11173999
rezonanță,ressonância,0.0036740005
ridicol,ridículo,0.041592002
