word1,word2,falseness
celeste,celest,0.10196701
celibato,celibat,0.023415983
cenotafio,cenotaf,0.016869009
centauro,centaur,0.030726016
centurión,centurion,0.092889994
cepo,cep,0.248759
cielo,cere,0.41015503
ciervo,cerb,0.013781011
cereal,cereală,0.018891037
ceremonia,ceremonie,0.0011749864
querer,cerere,0.41052902
certificar,certifica,0.0021980405
cervical,cervical,0.027292013
ciudad,cetate,0.23102897
cesura,cezură,0.045847
llave,chel,0.295559
llamar,chema,0.07321599
cirugía,chirurgie,0.00979799
cicatriz,cicatrice,0.03712499
cicerone,cicerone,0.07465401
ciclo,ciclu,0.026572049
cementerio,cimitir,0.04744804
cuando,cînd,0.210599
cena,cine,0.37911
circuito,circuit,0.02669102
circunstancia,circumstanță,0.014398962
cereza,cireașă,0.162666
cerezo,cireș,0.04944402
clandestino,clandestin,0.026242971
clase,clasă,0.008851051
clásico,clasic,0.03932804
clavícula,claviculă,0.07994801
clemente,clement,0.035130024
clemencia,clemență,0.09178704
clero,cler,0.056619048
clerical,clerical,0.04858601
clima,climă,0.027553976
clínico,clinic,0.0016880035
cloaca,cloacă,0.026336998
acá,coacă,0.305054
cuerda,coardă,0.022861004
cornudo,corn,0.163533
coser,coasă,0.201814
cuesta,coastă,0.24127801
code,cot,0.344267
acá,coc,0.455571
coherencia,coerență,0.029399037
cofia,coif,0.161461
colapso,colaps,0.017276049
colega,coleg,0.07951701
columna,coloană,0.019692004
coloquio,colocviu,0.038011014
color,color,0.07854998
columna,columnă,0.0028780103
coma,comă,0.024017006
combinar,combina,0.0032709837
comestible,comestibil,0.04476297
cometa,cometă,0.015961051
cómico,comic,0.016682982
cometer,comite,0.10532701
comité,comitet,0.068489015
compensación,compensație,0.007160008
compilar,compila,0.018230975
complejo,complex,0.010472
complicar,complica,0.023209035
compota,compot,0.03133303
compuesto,compozit,0.23678598
compresión,compresiune,0.04183799
comprimir,comprima,0.002829969
componer,compune,0.12932903
comunicación,comunicație,0.007459998
comunicativo,comunicativ,0.13106701
comunión,comuniune,0.00038397312
conmutación,comutație,0.0044130087
cono,con,0.12378001
conceder,concede,0.22137499
concebir,concepe,0.023597002
concepción,concepție,0.044307023
concesión,concesie,0.08416295
concluir,conchide,0.242457
conciliador,conciliator,0.13888499
cónclave,conclav,0.019113004
conclusión,concluzie,0.017759025
concomitante,concomitent,0.279448
concordato,concordat,0.16532499
confesión,confesiune,0.05279398
confesor,confesor,0.069576025
configurar,configura,0.0022810102
conflagración,conflagrație,0.01167804
confluencia,confluență,0.07034898
confundir,confunda,0.003139019
congregación,congregație,0.0076399446
conjetura,conjectură,0.120982975
conyugal,conjugal,0.05511099
conjunción,conjuncție,0.075875014
conjuntivo,conjunctiv,0.08119297
coyuntura,conjunctură,0.025591016
consagrar,consacra,0.040510952
conservador,conservator,0.0025140047
considerar,considera,0.064863026
consistorio,consistoriu,0.02372098
consolar,consolă,0.325508
consonante,consonant,0.083626986
consonancia,consonanță,0.07798004
consorcio,consorțiu,0.007696986
conspirar,conspira,0.041804016
constante,constant,0.17687303
constancia,constanță,0.18241802
constelación,constelație,0.03676504
construcción,construcție,0.13748497
consultar,consult,0.11650103
consumir,consuma,0.032945037
contemplación,contemplație,0.0005789995
contener,conține,0.077111006
continente,continent,0.030349016
contingencia,contingență,0.021302998
contradicción,contradicție,0.011254013
contradictorio,contradictoriu,0.021979988
contrario,contrar,0.06604403
contradecir,contrazice,0.00950098
convalecencia,convalescență,0.009259045
convección,convecție,0.0038089752
conveniente,convenient,0.209739
convento,convent,0.24751598
convención,convenție,0.041569054
converger,converge,0.029350042
convergente,convergent,0.029893994
conversión,conversiune,0.124217
convertir,converti,0.066661
cooperar,coopera,0.09031105
carabela,corabie,0.05195701
cuervo,corb,0.107684016
corrección,corecție,0.131387
corredor,coridor,0.027548999
cornudo,cornut,0.22877699
corona,coroană,0.052516997
corola,corolă,0.068816006
corolario,corolar,0.059947014
cuerpo,corp,0.035906017
cortina,cortină,0.009453028
corrupción,corupție,0.00031995773
corbeta,corvetă,0.07932803
cósmico,cosmic,0.037576973
carpa,crap,0.03828299
quebrar,crăpa,0.159037
craso,crasă,0.27362698
cráter,crater,0.02010101
creación,creație,0.30857098
creador,creator,0.096443
creer,crede,0.017608047
crédito,credit,0.037494004
cerebro,creier,0.03708303
crepúsculo,crepuscul,0.008553982
cristalino,cristalin,0.020559967
crudo,crud,0.198425
cuaternario,cuaternar,0.011705041
cubo,cub,0.05851701
cuño,cui,0.386463
coger,culege,0.206382
colmo,culme,0.254253
culminará,culmina,0.015782982
cultura,cultură,0.048565984
como,cum,0.20638698
conocer,cunoaște,0.03962201
copa,cupă,0.08487898
comprender,cuprinde,0.449197
culo,cure,0.32216698
coraje,curaj,0.030892968
correa,curea,0.123162985
curioso,curios,0.035676003
curiosidad,curiozitate,0.021597981
cutícula,cuticulă,0.026323974
casi,cvasi,0.32228997
quórum,cvorum,0.035803974
dativo,dativ,0.043443024
daño,daună,0.065243006
de,de,0.0019750595
débil,debil,0.24838802
deudor,debitor,0.054790974
década,decadă,0.244106
decano,decan,0.0062490106
diciembre,decembrie,0.0037840009
decencia,decență,0.040800035
decisión,decizie,0.019472957
declamación,declamație,0.067669034
declarar,declara,0.013016045
declinación,declinație,0.099144965
dedicación,dedicație,0.086683005
deducir,deduce,0.01747799
deductivo,deductiv,0.010931015
defecto,defect,0.09345901
definición,definiție,0.0067120194
deflagración,deflagrație,0.00789398
dedal,deget,0.16792998
degradar,degrada,0.068111986
deísmo,deism,0.052250028
delegar,delega,0.04406804
delegación,delegație,0.026762009
delfín,delfin,0.04334101
deliberativo,deliberativ,0.032827973
delicioso,delicios,0.092374
delincuente,delincvent,0.15791196
delirio,delir,0.011324048
demente,dement,0.11897197
demencia,demență,0.023411036
digno,demn,0.007789016
demoler,demola,0.015785992
demostrable,demonstrabil,0.013514996
denigrar,denigra,0.035761
denotar,denota,0.015392005
denso,dens,0.04163301
densidad,densitate,0.0057200193
dentición,dentiție,0.008764029
apartar,departe,0.26353297
depósito,depozit,0.0024279952
depositario,depozitar,0.073832005
depresión,depresiune,0.07414901
deponer,depune,0.24290097
descender,descinde,0.24673703
descubrir,descoperi,0.011605978
deshacer,desface,0.18315503
destructivo,destructiv,0.072552025
destructor,destructor,0.27562898
devastar,devasta,0.0064430237
devorar,devora,0.092188
diácono,diacon,0.0110189915
diafragma,diafragmă,0.02678901
diagonal,diagonal,0.038592994
dialéctica,dialectică,0.005905032
dictar,dicta,0.201217
diccionario,dicționar,0.06765801
dificultad,dificultate,0.010787964
difusión,difuziune,0.063865006
diezmo,dijmă,0.05867797
dilema,dilemă,0.034595013
diente,dinte,0.061010033
diploma,diplomă,0.019438982
dirección,direcție,0.078357995
discordia,discordia,0.028572977
discriminar,discrimina,0.0036870241
disolución,disoluție,0.097216964
disonancia,disonanță,0.03527999
dispersión,dispersie,0.08396301
distribución,distribuție,0.012054026
diurno,diurn,0.015349984
divergir,diverge,0.081148
diverso,divers,0.13468602
dividir,divide,0.058624983
dividendo,dividend,0.106528014
divino,divin,0.02267301
divisible,divizibil,0.07570201
división,diviziune,0.12011197
divorcio,divorț,0.013181984
disolver,dizolva,0.0029209852
dócil,docil,0.09744397
doctrina,doctrină,0.036967993
doctrinal,doctrinal,0.040409982
documento,document,0.0024799705
dux,doge,0.125509
dogma,dogmă,0.049618006
dogmático,dogmatic,0.00052398443
dos,doi,0.26487702
dominar,domina,0.049234986
dominación,dominație,0.029891968
don,domn,0.27958202
dórico,doric,0.00021398067
dormir,dormi,0.051976025
dorso,dos,0.41656196
dote,dotă,0.110843
dragon,drac,0.28115797
dramático,dramatic,0.03289002
derecho,dreaptă,0.27069998
drupa,drupă,0.084580004
dual,dual,0.03770101
dualidad,dualitate,0.03956902
doble,dublă,0.0009499788
dúctil,ductil,0.14297196
duelo,duel,0.024526954
dolce,dulce,0.206195
domingo,duminică,0.010343999
dúo,duo,0.145782
duodeno,duoden,0.014786005
dúplex,duplex,0.120083004
doler,durere,0.13194498
dureza,duritate,0.0128830075
él,ea,0.049701035
equinoccio,echinocțiu,0.06572902
equidad,echitate,0.05373004
eclesiástico,ecleziastic,0.032638013
económico,economic,0.01732701
ecuación,ecuație,0.007776022
ecuador,ecuator,0.178285
edificio,edificiu,0.08074099
educador,educator,0.017064035
efecto,efect,0.01355803
eficaz,eficace,0.040208995
efigie,efigie,0.038575053
efusión,efuziune,0.013831973
igual,egal,0.130288
egoísmo,egoism,0.043672025
elaborar,elabora,0.033629
elegíaco,elegiac,0.0020409822
elevación,elevație,0.140755
hélice,elice,0.041809976
elipse,elipsă,0.06830001
elocuencia,elocință,0.07664901
elocuente,elocvent,0.008444965
emanar,emana,0.053636998
emblema,emblemă,0.033826947
emigrar,emigra,0.023868024
emigración,emigrație,0.016375005
eminente,eminent,0.049100995
eminencia,eminență,0.029956013
hemisferio,emisferă,0.047054946
emulación,emulație,0.17521396
enigmático,enigmatic,0.031226993
enorme,enorm,0.06738901
enumerar,enumera,0.12990102
épico,epic,0.10078302
epidermis,epidermă,0.042355
epigrama,epigramă,0.027791023
epilepsia,epilepsie,0.02085501
epiléptico,epileptic,0.037955046
epílogo,epilog,0.0115510225
episcopado,episcopat,0.023516
epitafio,epitaf,0.013029993
epíteto,epitet,0.14737397
erección,erecție,0.13364097
heroico,eroic,0.02827698
erosión,eroziune,0.013602018
esencia,esență,0.06900102
estimar,estimat,0.08779299
estuario,estuar,0.013276041
eterno,etern,0.0048149824
eternidad,eternitate,0.004311025
etimología,etimologie,0.008813977
eunuco,eunuc,0.000706017
evacuar,evacua,0.04477501
evaporar,evapora,0.02461201
evidente,evident,0.024263024
evidencia,evidență,0.300589
evitar,evita,0.007668972
exagerar,exagera,0.064983964
examinador,examinator,0.028364003
excelente,excelent,0.023279965
excepción,excepție,0.12223697
excitación,excitație,0.01869303
exclamar,exclama,0.027743995
exclamación,exclamație,0.0056250095
excluir,exclude,0.030806959
excreción,excreție,0.017194986
exhaustivo,exhaustiv,0.06783903
éxodo,exod,0.029032946
expansión,expansiune,0.03277898
expreso,expres,0.014255017
extensión,extensiune,0.08322099
extinción,extincție,0.04129398
extracción,extracție,0.02926302
extraer,extras,0.266221
exuberancia,exuberanță,0.009757042
fábrica,fabrică,0.012374997
fácil,facil,0.071603
facción,facțiune,0.003805995
factura,factură,0.005426049
fag,fag,0.17887299
falange,falangă,0.0027659535
falsedad,falsitate,0.049591005
familiar,familiar,0.21659598
familia,familie,0.12933499
fantástico,fantastic,0.015057981
hecho,fapt,0.08882901
faro,far,0.20934698
fuera,fără,0.17239997
farsa,farsă,0.03260103
fascinación,fascinație,0.010603011
feto,făt,0.267943
faisán,fazan,0.12084699
febril,febril,0.02551496
fecundidad,fecunditate,0.043904006
federal,federal,0.0048840046
felino,felin,0.18328997
hierro,fer,0.345118
ferocidad,ferocitate,0.049210966
fértil,fertil,0.0012840033
fiesta,festin,0.21695098
festival,festival,0.0059580207
faz,față,0.23094799
fetiche,fetiș,0.20661703
feto,fetus,0.228093
fera,fiare,0.21655399
fibra,fibră,0.011952996
hija,fie,0.652331
hiel,fiere,0.16101
figuración,figurație,0.094475985
hijo,fii,0.25957102
final,final,0.128995
finito,finit,0.05425799
hilo,fir,0.040371
firmamento,firmament,0.30089098
fiscal,fiscal,0.012188971
llama,flacără,0.22973901
flagrante,flagrant,0.051446974
flor,floare,0.017661035
flor,floricultură,0.24354103
flota,flotă,0.03346902
fluido,fluid,0.022397995
flúor,fluor,0.03163004
hoja,foaie,0.06274998
foramen,foramen,0.04200703
formal,formal,0.09419602
formato,format,0.21049401
formación,formație,0.23281401
formidable,formidabil,0.007905006
fórmula,formulă,0.12002599
fortificación,fortificație,0.00096303225
fortuito,fortuit,0.24578401
fósforo,fosfor,0.0024049878
fracción,fracție,0.02709502
fraga,frag,0.17302701
frágil,fragil,0.018837988
fresno,frasin,0.112858
hermano,frate,0.075397015
frase,frază,0.00038802624
fregar,frecat,0.146058
frecuencia,frecvență,0.024192989
frontispicio,frontispiciu,0.014665961
frente,frunte,0.18281499
huir,fug,0.11289501
huir,fugă,0.025329053
fugitivo,fugitiv,0.16071102
fumar,fuma,0.054800004
función,funcție,0.034152985
función,funcțiune,0.24886101
ahondar,fund,0.386339
funeral,funeralii,0.103861034
hongos,fungi,0.06811601
hongo,fungus,0.09482801
horca,furcă,0.24814302
horno,furnal,0.14058101
huso,fus,0.09279299
gallina,găină,0.18838301
gelatina,gelatină,0.0041350126
generar,genera,0.027363002
general,general,0.0014179945
generalidad,generalitate,0.15348297
genital,genital,0.0039929748
genciana,gențiană,0.06497604
germinar,germina,0.165297
gestación,gestație,0.026085973
lande,ghindă,0.508267
yerno,ginere,0.06650996
glacial,glacial,0.028759956
glaucoma,glaucom,0.044642985
globo,glob,0.11122003
glóbulo,globulă,0.16866797
gloria,gloria,0.069022
glorificar,glorifica,0.0070329905
glosario,glosar,0.062823
graso,gras,0.209963
gracia,grație,0.145268
gratis,gratis,0.02836901
grave,grava,0.303158
gravedad,gravitate,0.041723967
grueso,gros,0.11369103
goma,gumă,0.18529898
gusto,gusta,0.20395997
gota,gută,0.017993987
armiño,hermină,0.07967001
hernia,hernie,0.10940796
herpes,herpes,0.07503897
hiato,hiat,0.0031270087
hierático,hieratic,0.01956898
quimera,himeră,0.074507
invierno,iarnă,0.006801009
llevar,iau,0.222808
identidad,identitate,0.023900986
idilio,idilă,0.02204299
idioma,idiom,0.20100701
idiota,idiot,0.086258024
ídolo,idol,0.05427599
liebre,iepure,0.09832597
ilícito,ilicit,0.080987036
iluminar,ilumina,0.03628397
ilustre,ilustru,0.089062005
imaginario,imaginare,0.048467994
imitar,imita,0.06300104
inmóvil,imobil,0.274564
inmovilidad,imobilitate,0.021165967
emperador,împărat,0.07449597
impecable,impecabil,0.027180016
impenetrable,impenetrabil,0.022981048
imperativo,imperativ,0.01782602
imperfecto,imperfect,0.014213026
implacable,implacabil,0.02917999
implicación,implicație,0.09355396
implícito,implicit,0.121790975
importar,importa,0.07511601
imposibilidad,imposibilitate,0.028414011
impostor,impostoare,0.056861997
impostura,impostură,0.030892968
impotente,impotent,0.094918996
impotencia,impotență,0.032026947
impresión,impresie,0.041387975
imprimir,imprima,0.049104035
imprudencia,imprudență,0.018307984
imputar,imputa,0.147683
lino,in,0.424671
alzar,înalt,0.283657
enemigo,inamic,0.0042189956
inaugurar,inaugura,0.006671965
cabalgar,încăleca,0.12173498
cargar,încărca,0.023871005
inquisición,inchiziție,0.03920102
encender,încinge,0.221998
incitar,incita,0.032225966
incisión,incizie,0.005607009
inclinar,înclina,0.04361996
inclinación,înclinație,0.10097897
inclusión,incluziune,0.032121003
incontinencia,incontinență,0.013503015
incorruptible,incoruptibil,0.069251
incriminar,incrimina,0.075366974
incubación,incubație,0.016997993
incurable,incurabil,0.008858025
incursión,incursiune,0.036035955
indecente,indecent,0.020889044
indecencia,indecență,0.045976043
indicar,indica,0.063483
indicación,indicație,0.005801022
indicativo,indicativ,0.061699003
índice,indice,0.052055
indiferente,indiferent,0.117947996
indigestión,indigestie,0.01579398
indirecto,indirect,0.012001991
indisciplina,indisciplină,0.007291019
indivisible,indivizibil,0.016677022
indolente,indolent,0.09870198
inducir,induce,0.020238996
inducción,inducție,0.018761992
industria,industrie,0.048168004
inefable,inefabil,0.018985987
inerte,inert,0.019987047
inercia,inerție,0.004292965
infame,infam,0.10784498
infierno,infern,0.06957504
infernal,infernal,0.04537502
infiel,infidel,0.016755998
infidelidad,infidelitate,0.018296003
infinito,infinitate,0.046490967
inflamación,inflamație,0.008103013
inflexible,inflexibil,0.010945022
inflexión,inflexiune,0.08784002
informar,informa,0.017233014
infusión,infuzie,0.039565027
angel,înger,0.14956099
ingestión,ingestie,0.018628001
inhibir,inhiba,0.029500008
inhibición,inhibiție,0.040959954
alma,inimă,0.22877496
iniciar,iniția,0.06618196
inicial,inițial,0.17987698
iniciador,inițiator,0.0057939887
injusticia,injustiție,0.05547899
inocente,inocent,0.13762298
inocencia,inocență,0.14535901
inodoro,inodor,0.071012974
innovar,inova,0.121205986
inscripción,inscripție,0.01738596
insecto,insectă,0.113376975
insidioso,insidios,0.054430008
insípido,insipid,0.08363199
insistir,insista,0.038606048
insolente,insolent,0.113213
inspección,inspecție,0.042531013
instigar,instiga,0.029220998
instinto,instinct,0.045652032
insuficiente,insuficient,0.02879095
insultar,insultă,0.034865975
insurrección,insurecție,0.006662965
intacto,intact,0.057049006
integral,integral,0.14098
integridad,integritate,0.030173004
entre,inter,0.35318902
interjección,interjecție,0.0012510419
intermitente,intermitent,0.043910027
interno,intern,0.0058889985
interrogar,interoga,0.07208401
interpretar,interpreta,0.074539006
interponer,interpune,0.05806303
intersección,intersecție,0.009145021
intervalo,interval,0.0033070445
intervenir,interveni,0.034906983
intestino,intestin,0.058450997
íntimo,intim,0.010324001
íntimo,intimă,0.06683898
teñir,întins,0.40329897
intransitivo,intranzitiv,0.043612003
intrépido,intrepid,0.16855302
intriga,intrigă,0.009452999
intrínseco,intrinsec,0.020318985
intuición,intuiție,0.026400983
inútil,inutil,0.049052
invadir,invada,0.010666013
invasión,invazie,0.011200964
inventario,inventar,0.0048870444
inversión,inversiune,0.353218
investigador,investigator,0.20521301
invocar,invoca,0.011126995
invocación,invocație,0.07120699
involucro,involucru,0.10855901
hipócrita,ipocrit,0.009302974
hipotenusa,ipotenuză,0.0084629655
irritabilidad,iritabilitate,0.054387987
irritación,iritație,0.0030829906
irónico,ironic,0.050365984
ironía,ironie,0.0049450397
istmo,istm,0.04282099
histórico,istoric,0.026196003
iterativo,iterativ,0.083122015
julio,iulie,0.0013340116
junio,iunie,0.054612994
jugar,joacă,0.12746203
juego,jocuri,0.14918399
juez,jude,0.32887802
juez,judeca,0.20826703
yugo,jug,0.168668
joven,june,0.45227
jurar,jura,0.203765
jurisdicción,jurisdicție,0.00042700768
justicia,justiția,0.078547
juvenil,juvenil,0.20764601
allá,la,0.26025602
lábil,labil,0.24413797
langosta,lăcustă,0.166794
laguna,lagună,0.016182005
allá,lai,0.46359602
llama,lamă,0.245621
lanza,lance,0.180199
lechuga,lăptucă,0.12731001
larva,larvă,0.014775038
dejar,lăsa,0.022574008
lascivo,lasciv,0.13722
latente,latent,0.03642398
letrina,latrină,0.065596014
lado,lături,0.10933998
lectura,lectură,0.06434995
ligadura,leg,0.31851
legación,legație,0.033868015
leyenda,legendă,0.013509035
legionario,legionar,0.065763
león,leu,0.24633798
letargo,letargie,0.08319399
lesión,leziune,0.09758198
libertino,libertin,0.047098994
libido,libido,0.06088102
liquen,lichen,0.19662899
licor,lichior,0.047890007
lignito,lignit,0.00012499094
lengua,limbă,0.054580033
limitar,limită,0.204411
libra,liră,0.04735002
letanía,litanie,0.22357902
literal,literal,0.03484696
literatura,literatură,0.03948599
luego,loc,0.37529898
luego,locul,0.415496
lucir,luci,0.34860003
lucrativo,lucrativ,0.18265301
lumen,lumen,0.052383006
luna,lună,0.09020898
lunático,lunatic,0.13100502
luengo,lung,0.392405
lucha,luptă,0.06601703
machuca,măciucă,0.379883
meollo,măduvă,0.32915902
magia,magie,0.005820036
magistral,magistral,0.14087799
magistrado,magistrat,0.041334987
das,mai,0.438826
majestad,maiestate,0.08250898
mayor,major,0.11017901
malignidad,malignitate,0.10323399
mama,mamă,0.23217803
mandato,mandat,0.046975017
mandíbula,mandibulă,0.031614006
maniobra,manevră,0.0031710267
mantilla,manta,0.134309
margen,margine,0.086734
magnánimo,mărinimos,0.08858302
marino,marino,0.06411201
mer,marmeladă,0.289579
marcial,marțial,0.028055966
martirio,martiriu,0.01970601
menudo,mărunt,0.42238498
matemático,matematic,0.15859401
madera,materie,0.421552
matriz,matri,0.16937798
matriz,matrice,0.042878002
matrimonial,matrimonial,0.19059098
matrona,matroană,0.042694002
mausoleo,mausoleu,0.009235024
maxilar,maxilar,0.024755955
máximo,maximă,0.03714499
médico,medical,0.18650597
medicación,medicație,0.010160983
meditar,medita,0.016557992
meditación,meditație,5.799532e-05
mijo,mei,0.27485704
melancolía,melancolie,0.03565699
miembro,membră,0.11584401
membrana,membrană,0.007060051
memoria,memorie,0.03766197
mental,mental,0.17979902
meridiano,meridian,0.13409102
metropolitano,metropolitan,0.016098022
mel,miere,0.36071098
milicia,miliție,0.041707993
mimo,mim,0.21747501
mentir,minciună,0.067294955
menor,minor,0.14070201
mienta,mintă,0.10691199
mienta,minte,0.19257998
admirarse,mira,0.458934
misión,misiune,0.051774025
mitología,mitologie,0.04769498
muelle,moale,0.387641
morir,moară,0.221163
muerto,mort,0.08939999
muerte,moarte,0.09928602
móvil,mobil,0.055128038
módulo,modul,0.237706
modulación,modulație,0.0045790076
molibdeno,molibden,0.004687965
momento,moment,0.025142014
momentáneo,momentan,0.209955
monje,monah,0.121717036
monarquía,monarhie,0.004622042
monóculo,monoclu,0.13528997
monstruoso,monstruos,0.02630496
montaña,montan,0.066531
mórbido,morbid,0.09118697
mortal,mortal,0.10173398
moco,muc,0.268567
mojar,muiere,0.21319899
multiplicar,multiplica,0.0014680028
multiplicidad,multiplicitate,0.009856999
múltiple,multiplu,0.06644297
monte,munte,0.15944201
muri,mur,0.124226004
mora,mură,0.341182
musgo,mușchi,0.146303
mudo,muta,0.44262296
mutación,mutație,0.04411
