word1,word2,falseness
pozo,poco,0.352798
putrefacción,putrefação,0.00022399426
radio,raio,0.528578
reo,reo,0.14706299
rebelión,rebelião,0.001206994
receptáculo,receptáculo,0.004320979
referente,referente,0.011072993
refrigerar,refrigerar,0.014778972
respeto,respeito,0.010519981
reticencia,reticência,0.15851402
retroceder,retroceder,0.09676403
rancio,ranco,0.18530902
riñón,rim,0.186872
rubio,ruivo,0.10321501
rojo,rojo,0.40529603
rojo,rojo,0.40529603
rotonda,rotunda,0.108471006
rótula,rótula,0.10141599
rosario,rosário,0.06805897
ruina,arruinar,0.21336001
arroba,romper,0.47397497
rotura,rotura,0.04218805
silla,sella,0.40851396
sacristán,sacristão,0.01494801
zafiro,safira,0.027641982
sagaz,sagaz,0.021282017
sayo,saia,0.19428298
salvia,salva,0.30422902
saltar,saltar,0.007586956
salvia,sálvia,0.119917035
sandalia,sandália,0.0031119585
siete,sete,0.075746
sardina,sardinha,0.04428196
sierpe,serpe,0.08538598
sainete,cena,0.264482
escénico,cênico,0.020797968
esquema,esquema,0.04278797
seco,secco,0.523972
secuestrar,seqüestrar,0.05807501
seco,secco,0.523972
seco,secco,0.523972
segundo,segundo,0.21443301
segundo,segundo,0.21443301
enseñar,senha,0.654861
señor,senior,0.54575104
siervo,servo,0.028054953
sed,sede,0.29866803
sexo,sexo,0.03498602
simulacro,simulacro,0.04717803
síndico,síndico,0.13256297
solemnidad,solenidade,0.013152003
solsticio,solstício,0.006583035
exponer,expôr,0.071906984
estambre,estame,0.03742397
estado,estar,0.375207
establo,estrabo,0.45329702
estoico,estóico,0.028068006
estrofa,estrofe,0.008069992
so,sob,0.37152404
jugo,suco,0.0010420084
sonar,soar,0.01642698
superfluo,supérfluo,0.061205983
tacto,tato,0.072694
testa,testa,0.08990201
tempestad,tempestade,0.011269033
tenia,tênia,0.19577101
tejer,tecer,0.075118005
tender,tenda,0.348822
tener,têr,0.346785
tono,tom,0.07707
transgresor,transgressor,0.005281985
transponer,transpor,0.030012012
tres,tres,0.40381798
trufa,trufa,0.035090983
tuba,tuba,0.00023400784
túmulo,túmulo,0.018616974
verter,tornar,0.257433
umbela,umbela,0.14645499
ond,donde,0.2413
uña,unha,0.036639035
ortiga,ortiga,0.14157099
vacuola,vacúolo,0.0012050271
vado,vao,0.287324
valle,valle,0.21498096
venal,venal,0.020509005
ventrílocuo,ventríloquo,0.0053110123
verbena,verbena,0.109506965
vestíbulo,vestíbulo,0.0044040084
vejiga,bexiga,0.022017956
vivir,vinha,0.682841
vecinal,vicinal,0.075700015
vicio,vício,0.009437978
viña,vinha,0.21750796
reponerse,vingar,0.160649
virago,virago,0.03994301
vocal,vogal,0.008727968
diez,dez,0.051221013
decir,dia,0.505365
