word1,word2,falseness
clasic,clásico,0.012791038
claviculă,clavícula,0.12915802
clement,clemente,0.032447994
clemență,clemencia,0.003779024
clerical,clerical,0.04354602
clientelă,clientela,0.06576002
climă,clima,0.01847297
cloacă,cloaca,0.09029499
coacă,acá,0.290924
coardă,cuerda,0.032400012
corn,cornudo,0.14778498
coasă,coser,0.163593
coastă,cuesta,0.497944
cot,code,0.27910703
coc,acá,0.34657598
coerent,coherente,0.019065022
coif,cofia,0.20352101
colabora,colaborar,0.01196003
coleg,colega,0.12915403
colos,coloso,0.031517
columnă,columna,0.012917995
comă,coma,0.14177099
comemora,conmemorar,0.00643301
cometă,cometa,0.03723401
comic,cómico,0.005711019
comite,cometer,0.00632298
compendiu,compendio,0.0056819916
compensa,compensar,0.045744002
compozit,compuesto,0.305052
comprima,comprimir,0.0028969646
comunicație,comunicación,0.036570013
comunicativ,comunicativo,0.0031200051
con,cono,0.099962026
concede,conceder,0.12807101
concepe,concebir,0.007035017
concepție,concepción,0.230479
conchide,concluir,0.135838
conciliator,conciliador,0.09901902
concluzie,conclusión,0.008556008
concomitent,concomitante,0.142472
concordat,concordato,0.022166014
condamna,condenar,0.0038529634
conductor,conductor,0.072830975
confesiune,confesión,0.0038030148
configura,configurar,0.0065619946
congestie,congestión,0.032063007
conjectură,conjetura,0.043311983
conjuncție,conjunción,0.06902501
considera,considerar,0.031373978
consilier,consejero,0.028073013
consistoriu,consistorio,0.06531298
consolă,consolar,0.363038
consonanță,consonancia,0.029819012
conspira,conspirar,0.016011
constanță,constancia,0.093155
consult,consultar,0.113575995
contemplativ,contemplativo,0.016982973
conține,contener,0.12841898
contingență,contingencia,0.061298013
contracție,contracción,0.101692975
convecție,convección,0.128999
convenient,conveniente,0.077464014
convent,convento,0.067442
convențional,convencional,0.018240988
converge,converger,0.06380004
conversiune,conversión,0.03232798
converti,convertir,0.076689005
coopera,cooperar,0.05156499
corabie,carabela,0.10100001
corb,cuervo,0.143381
coridor,corredor,0.11490202
cornut,cornudo,0.15707201
corolă,corola,0.07578403
corolar,corolario,0.014804959
cortină,cortina,0.020369023
corvetă,corbeta,0.07599303
cosmic,cósmico,0.082645
crap,carpa,0.10690099
crăpa,quebrar,0.21702898
crasă,craso,0.22716701
creație,creación,0.13473499
crede,creer,0.08476102
cremă,crema,0.024109006
crește,crecer,0.032076
cruce,cruz,0.009459972
crud,crudo,0.164641
cuaternar,cuaternario,0.032348037
cui,cuño,0.309782
culege,coger,0.155312
culme,colmo,0.253022
culmina,culminará,0.06466097
cum,como,0.11392701
cunoaște,conocer,0.07516199
cuprinde,comprender,0.263797
cure,culo,0.28063202
curaj,coraje,0.081063986
curea,correa,0.17196903
curios,curioso,0.069389045
cvasi,casi,0.12828901
cvorum,quórum,0.053273976
dativ,dativo,0.018346965
de,de,0.0024290085
debil,débil,0.103688
debitor,deudor,0.056909025
decadă,década,0.106064975
decembrie,diciembre,0.007871985
decență,decencia,0.03786403
decide,decidir,0.10524297
declamație,declamación,0.07019299
declara,declarar,0.047892034
declinație,declinación,0.135708
dedicație,dedicación,0.07174602
deductiv,deductivo,0.01722598
defect,defecto,0.072239995
deficient,deficiente,0.04416001
defini,definir,0.043255985
deforma,deformar,0.018938005
deget,dedal,0.23269397
degrada,degradar,0.037843972
deism,deísmo,0.035432994
delega,delegar,0.07449299
delfin,delfín,0.015237004
delicios,delicioso,0.07990602
delincvent,delincuente,0.052087963
delir,delirio,0.040266037
dement,demente,0.07194999
demență,demencia,0.021281004
demola,demoler,0.02896899
denigra,denigrar,0.027341008
departe,apartar,0.30828497
depozit,depósito,0.03435397
depozitar,depositario,0.17388198
depresiune,depresión,0.08943403
depune,deponer,0.227588
descinde,descender,0.26738402
desface,deshacer,0.13628799
destructiv,destructivo,0.034334004
destructor,destructor,0.07545501
devasta,devastar,0.03034401
devora,devorar,0.022540987
devoțiune,devoción,0.010832012
diacon,diácono,0.00711596
diademă,diadema,0.037687004
diafragmă,diafragma,0.044311047
diagonal,diagonal,0.06368399
diaree,diarrea,0.010916054
dicta,dictar,0.07708001
dictatură,dictadura,0.06769204
difuziune,difusión,0.02372104
dijmă,diezmo,0.010338962
dilemă,dilema,0.012694001
diplomă,diploma,0.004839003
direcție,dirección,0.055674016
discerne,discernir,0.025137007
disciplină,disciplina,0.003586948
discret,discreto,0.017746031
discrimina,discriminar,0.043736994
disoluție,disolución,0.0058259964
dispersie,dispersión,0.100632995
diuretic,diurético,0.04281801
diurn,diurno,0.06194198
diverge,divergir,0.06079802
divers,diverso,0.011835009
divide,dividir,0.012897015
dividend,dividendo,0.032655984
divin,divino,0.014298022
diviziune,división,0.06836203
divizor,divisor,0.044892967
docil,dócil,0.09915301
doctrinal,doctrinal,0.020024955
doge,dux,0.16292098
dogmă,dogma,0.14810598
doi,dos,0.007036984
domina,dominar,0.017216027
domn,don,0.263327
dos,dorso,0.28515202
drac,dragon,0.18859398
dramă,drama,0.0026649833
dreaptă,derecho,0.318631
drupă,drupa,0.060386956
dual,dual,0.101363
ductil,dúctil,0.106391996
dulce,dolce,0.29539698
duminică,domingo,0.14929202
duoden,duodeno,0.029460013
duplex,dúplex,0.074310005
durabil,durable,0.014566004
durere,doler,0.29492202
ea,él,0.12374401
echinocțiu,equinoccio,0.04217398
echitate,equidad,0.07577601
ecuator,ecuador,0.22160304
eficient,eficiente,0.02780801
efuziune,efusión,0.06330097
egal,igual,0.13240498
egoism,egoísmo,0.030698001
elabora,elaborar,0.008131981
elegie,elegía,0.13789901
elevație,elevación,0.10538399
elice,hélice,0.025927007
elipsă,elipse,0.023808002
elocință,elocuencia,0.03436798
emana,emanar,0.07124999
emigra,emigrar,0.008948982
empiric,empírico,0.025198996
emulație,emulación,0.08287099
enigmatic,enigmático,0.012512982
enumera,enumerar,0.07455999
epic,épico,0.047185987
epidermă,epidermis,0.021605015
epilepsie,epilepsia,0.02740401
epileptic,epiléptico,0.07317203
episcopal,episcopal,0.015928984
episcopat,episcopado,0.048188984
epitet,epíteto,0.138075
erecție,erección,0.21233198
eroic,heroico,0.05473298
estimat,estimar,0.16964102
etimologie,etimología,0.08715302
eunuc,eunuco,0.021955013
evacua,evacuar,0.0029560328
evapora,evaporar,0.0029619932
evaziune,evasión,0.057192028
evident,evidente,0.06400502
evidență,evidencia,0.06543198
exagera,exagerar,0.048603
exclamație,exclamación,0.018342018
excreție,excreción,0.017208993
exhaustiv,exhaustivo,0.01579398
exorcist,exorcista,0.0015509725
expres,expreso,0.03777799
extensiune,extensión,0.055911988
extermina,exterminar,0.0014350414
extern,externo,0.009552002
extincție,extinción,0.056231976
extras,extraer,0.19429398
exuberanță,exuberancia,0.064616024
fabulă,fábula,0.020503044
factură,factura,0.024976015
fag,fag,0.39135396
falangă,falange,0.011186957
fals,falso,0.030209005
falsitate,falsedad,0.018104017
familiar,familiar,0.117121994
fanatic,fanático,0.045736015
fantastic,fantástico,0.041252017
fapt,hecho,0.08443102
far,faro,0.149362
fără,fuera,0.14391899
farsă,farsa,0.12425998
făt,feto,0.06344202
fazan,faisán,0.14782798
febră,fiebre,0.05266595
febril,febril,0.049591005
fecunditate,fecundidad,0.012152016
felin,felino,0.119203
fer,hierro,0.178494
feroce,feroz,0.015774012
ferocitate,ferocidad,0.008451998
festin,fiesta,0.040611
față,faz,0.30546397
fetiș,fetiche,0.15579501
fetus,feto,0.07563701
fiare,fera,0.316938
fie,hija,0.412483
fiere,hiel,0.205194
fii,hijo,0.07466602
finit,finito,0.04425496
fir,hilo,0.09477499
firmament,firmamento,0.165934
flacără,llama,0.23972899
floricultură,flor,0.32710704
fluor,flúor,0.062208056
foaie,hoja,0.021577
foramen,foramen,0.10035503
formal,formal,0.024505973
format,formato,0.17100301
formație,formación,0.23725599
fortuit,fortuito,0.299152
fosfor,fósforo,0.10217601
fracție,fracción,0.11238301
frag,fraga,0.22234002
frasin,fresno,0.17293099
frate,hermano,0.013336003
frecat,fregar,0.21360001
frecvență,frecuencia,0.030467033
frivol,frívolo,0.022952974
frunte,frente,0.222711
fug,huir,0.041898012
fugitiv,fugitivo,0.063603014
fuma,fumar,0.06210497
funcțiune,función,0.242558
fund,ahondar,0.264703
funeralii,funeral,0.07888603
fungi,hongos,0.014023006
fungus,hongo,0.07460004
furcă,horca,0.20494199
furnal,horno,0.08292997
fus,huso,0.034469992
găină,gallina,0.108137995
geamăn,gemelo,0.015062034
gelatină,gelatina,0.022152007
generalitate,generalidad,0.19139898
ghindă,lande,0.446695
gigant,gigante,0.023069024
glacial,glacial,0.004696965
glaucom,glaucoma,0.0032159686
glob,globo,0.017526
globulă,glóbulo,0.112517
glorifica,glorificar,0.011525989
gluten,gluten,0.04396701
gras,graso,0.0013769865
grație,gracia,0.13433701
gratis,gratis,0.065890014
grava,grave,0.08886999
gravitate,gravedad,0.030622005
gros,grueso,0.06429702
gumă,goma,0.109557
gusta,gusto,0.053184003
gută,gota,0.16425797
hermină,armiño,0.066348016
hernie,hernia,0.037301004
herpes,herpes,0.03989798
hiat,hiato,0.026897013
hidraulic,hidráulico,0.062434018
himeră,quimera,0.053674996
iarbă,hierba,0.030252993
iau,llevar,0.14629799
idilă,idilio,0.080044985
idiom,idioma,0.10910201
idiot,idiota,0.041422993
idol,ídolo,0.159581
idolatrie,idolatría,0.011487007
iederă,hiedra,0.071851015
iepure,liebre,0.060407996
ilicit,ilícito,0.009639025
ilustru,ilustre,0.15644598
imaginare,imaginario,0.06950998
imaterial,inmaterial,0.00023496151
imersiune,inmersión,0.018757999
imobil,inmóvil,0.25867704
imobilitate,inmovilidad,0.018121958
impenetrabil,impenetrable,0.038544
imperfect,imperfecto,0.0010870099
implacabil,implacable,0.05566603
implicit,implícito,0.054514974
importa,importar,0.129208
impostoare,impostor,0.029213011
impostură,impostura,0.017238975
impotent,impotente,0.050205022
impotență,impotencia,0.035573006
impozit,impuesto,0.063795984
impresie,impresión,0.07222998
imprudent,imprudente,0.009265959
impur,impuro,0.06747097
imputa,imputar,0.18206903
in,lino,0.344204
înalt,alzar,0.233164
inaugura,inaugurar,0.024980009
încăleca,cabalgar,0.09541899
încinge,encender,0.11601302
înclina,inclinar,0.056659967
înclinație,inclinación,0.058113992
incluziune,inclusión,0.017778993
incolor,incoloro,0.004643023
incoruptibil,incorruptible,0.087460995
incrimina,incriminar,0.07241601
incursiune,incursión,0.055538952
indecent,indecente,0.00074100494
indecență,indecencia,0.044709027
indicativ,indicativo,0.08052799
indice,índice,0.063219994
indiferent,indiferente,0.14015502
indirect,indirecto,0.010917962
indisciplină,indisciplina,0.041907012
indivizibil,indivisible,0.059920013
indolent,indolente,0.064762026
inducție,inducción,0.018626988
inductiv,inductivo,0.00454098
inefabil,inefable,0.09211099
inel,anillo,0.0074560046
inert,inerte,0.020337999
infam,infame,0.08209899
infern,infierno,0.030835003
infernal,infernal,0.0023420155
infidel,infiel,0.023440003
infinitate,infinito,0.03733802
inflexiune,inflexión,0.17637402
înger,angel,0.20251498
ingestie,ingestión,0.022687018
inhiba,inhibir,0.019038975
inhibiție,inhibición,0.0044890046
inimă,alma,0.18458599
iniția,iniciar,0.020003974
inițial,inicial,0.25544798
inițiator,iniciador,0.019128978
inocent,inocente,0.058827013
inocență,inocencia,0.019934982
inodor,inodoro,0.18494302
inova,innovar,0.087378025
inscripție,inscripción,0.04025197
insectă,insecto,0.154338
insidios,insidioso,0.027373016
insipid,insípido,0.138237
insolent,insolente,0.040180027
insolubil,insoluble,0.022386014
insomnie,insomnio,0.01543504
inspira,inspirar,0.042329967
instiga,instigar,0.015847027
insuficient,insuficiente,0.014581978
insultă,insultar,0.014809966
integral,integral,0.115473
intelectual,intelectual,0.03548497
intens,intenso,0.031512976
inter,entre,0.317296
interior,interior,0.035993993
interoga,interrogar,0.011647999
interpret,intérprete,0.030846
interpreta,interpretar,0.062026024
interpune,interponer,0.045376003
intersecție,intersección,0.019260049
intestin,intestino,0.027583003
intimă,íntimo,0.166035
întins,teñir,0.35893297
intolerabil,intolerable,0.023977995
intranzitiv,intransitivo,0.017646015
intrepid,intrépido,0.18943903
intrinsec,intrínseco,0.015339971
intuiție,intuición,0.009832025
inutil,inútil,0.07837796
inversiune,inversión,0.192556
investigator,investigador,0.028807998
invoca,invocar,0.009793997
invocație,invocación,0.009912014
involucru,involucro,0.09411299
invulnerabil,invulnerable,0.037675977
ipocrit,hipócrita,0.033626974
iritabil,irritable,0.016937017
ironic,irónico,0.0057029724
iulie,julio,0.03629899
iunie,junio,0.026735008
joacă,jugar,0.068663
jocuri,juego,0.056912005
jude,juez,0.035640985
judeca,juez,0.09308803
jug,yugo,0.09333703
june,joven,0.164157
jura,jurar,0.152201
juvenil,juvenil,0.058924973
la,allá,0.16743499
labil,lábil,0.11635801
laborios,laborioso,0.03450501
lăcustă,langosta,0.10897401
lagună,laguna,0.018941998
lai,allá,0.367553
lamă,llama,0.260102
lână,lana,0.03370899
lance,lanza,0.058717012
lăptucă,lechuga,0.165418
larvă,larva,0.059418023
lăsa,dejar,0.03484398
lasciv,lascivo,0.01503399
lateral,lateral,0.059139013
latrină,letrina,0.023162007
lături,lado,0.17111897
leg,ligadura,0.19684699
legionar,legionario,0.06609702
legislator,legislador,0.005765021
legumă,legumbre,0.044337034
leu,león,0.17353499
letargie,letargo,0.13545099
leziune,lesión,0.103789985
libertin,libertino,0.030354023
lichen,liquen,0.228504
lichior,licor,0.037878036
limită,limitar,0.09065601
liră,libra,0.09620699
litanie,letanía,0.10003698
literal,literal,0.04941398
loc,luego,0.26546502
locul,luego,0.215931
luci,lucir,0.22975199
lucrativ,lucrativo,0.067119
lumen,lumen,0.06063801
lună,luna,0.10324302
lunatic,lunático,0.09265602
lung,luengo,0.390726
lup,lobo,0.006431997
luptă,lucha,0.11911905
măciucă,machuca,0.299023
măduvă,meollo,0.343508
magistral,magistral,0.13177702
mai,das,0.491582
major,mayor,0.11301899
malefic,maléfico,0.05148697
malignitate,malignidad,0.024589002
mamă,mama,0.316027
mandibulă,mandíbula,0.06973398
manivelă,manivela,0.022969007
manta,mantilla,0.077805996
manual,manual,0.0041199923
margine,margen,0.166684
mărinimos,magnánimo,0.10816604
marino,marino,0.11182904
maritim,marítimo,0.021416962
marmeladă,mer,0.335996
marțial,marcial,0.019980967
mărunt,menudo,0.15345898
matematic,matemático,0.11968702
materie,madera,0.383376
matri,matriz,0.15959099
matrice,matriz,0.19876403
matroană,matrona,0.085619986
maxim,máximo,0.005684018
maximă,máximo,0.12872303
medical,médico,0.054422975
mediocritate,mediocridad,0.0030990243
mei,mijo,0.14558002
melancolie,melancolía,0.020065963
membrană,membrana,0.0074800253
menstrual,menstrual,0.04153502
mental,mental,0.039395988
menuet,minué,0.139871
metaforă,metáfora,0.0071080327
metalic,metálico,0.02104801
metonimie,metonimia,0.0024150014
metropolitan,metropolitano,0.091811
miere,mel,0.44407302
milenar,milenario,0.029030979
miliție,milicia,0.011891007
mim,mimo,0.130378
minciună,mentir,0.07047099
minor,menor,0.070766
mintă,mienta,0.048184007
minte,mienta,0.194062
minuscul,minúsculo,0.05075401
mira,admirarse,0.24452
moale,muelle,0.39403898
moară,morir,0.071541995
mobil,móvil,0.048834026
modest,modesto,0.022244006
modul,módulo,0.13780901
molibden,molibdeno,0.07395697
momentan,momentáneo,0.17948398
monahal,monacal,0.021592021
monoclu,monóculo,0.13578099
montan,montaña,0.007912993
morbid,mórbido,0.08089301
mortal,mortal,0.15693504
muc,moco,0.152971
muiere,mojar,0.139326
multiplu,múltiple,0.020424008
munte,monte,0.14676303
mur,muri,0.121751994
mură,mora,0.28778398
mușchi,musgo,0.13915598
muta,mudo,0.405177
nap,nabo,0.153243
nară,nariz,0.129549
nara,narrar,0.31096002
nație,nación,0.02323702
nautic,náutico,0.07982999
nea,nieve,0.291974
negație,negación,0.033532977
neted,neto,0.417221
nici,ni,0.12093502
nisetru,esturión,0.081954
un,uno,0.22723201
nitro,nitro,0.0017749667
noastră,nuestro,0.052926004
nobiliar,noble,0.050817013
nominal,nominal,0.031386018
nono,nono,0.207867
noră,nuera,0.168297
notifica,notificar,0.0075209737
noto,noto,0.11233699
nu,no,0.015896022
nuc,nuez,0.051844984
nul,nulo,
numeral,numeral,0.06314802
o,uno,0.271693
oameni,hombre,0.17671198
oară,hora,0.304394
oază,oasis,0.220837
obez,obeso,0.019364
obezitate,obesidad,0.0061150193
oblic,oblicuo,0.03420204
oblong,oblongo,0.129473
obscen,obsceno,0.020557046
obscenitate,obscenidad,0.04061401
obscuritate,oscuridad,0.083974004
obsesie,obsesión,0.0028939843
ochi,ojo,0.11490098
ocru,ocre,0.010447025
ocult,oculto,0.245417
ocultație,ocultación,0.03808698
ocupa,ocupar,0.055604994
odios,odioso,0.08731803
oliv,oliva,0.187482
omisiune,omisión,0.079926014
opac,opaco,0.07673699
opal,ópalo,0.065696985
operă,ópera,0.021522999
operatoare,operador,0.027886987
opercul,opérculo,0.025641024
oportun,oportuno,0.030646026
opt,ocho,0.0048490167
optativ,optativo,0.10606399
oratoriu,oratoria,0.10146296
orbita,órbita,0.00034499168
orgă,órgano,0.130267
orgie,orgía,0.079137
oribil,horrible,0.046406984
oroare,horror,0.19450998
os,hueso,0.093511015
osana,hosanna,0.09905401
ostentație,ostentación,0.049685
ou,huevo,0.026722997
pacifica,pacificar,0.024879992
păcură,pez,0.370054
pagină,página,0.04034698
părea,paja,0.41441098
palid,pálido,0.023236036
palimpsest,palimpsesto,0.07577601
palmă,palma,0.23271403
palmier,palma,0.146992
palpa,palpar,0.09711602
pană,peña,0.167928
panteon,panteón,0.078311026
panteră,pantera,0.08639002
papă,papa,0.049683034
pară,palo,0.38801897
paradigmă,paradigma,0.0010150075
paralel,paralelo,0.059027016
paralitic,paralítico,0.0033259988
parazit,parásito,0.03447503
părere,parecer,0.13949299
păresimi,cuaresma,0.03289002
părinte,pariente,0.111934006
pas,pasar,0.24148001
pascal,pascual,0.25374097
pasiune,pasión,0.045744002
paște,pascua,0.020811021
pastișă,pastiche,0.07130301
pășune,pasto,0.23729202
patent,patente,0.077647984
patron,patrón,0.22239101
patrulater,cuadrilátero,0.18158102
păun,pavon,0.132658
pe,ad,0.43724298
peatră,piedra,0.08185798
pectoral,pectoral,0.03716898
peculiar,peculiar,0.157648
pedală,pedal,0.037705004
pele,piel,0.27014202
pelerin,peregrino,0.039837003
pelvis,pelvis,0.03845501
pene,peña,0.309269
penetra,penetrar,0.0023579597
penetrație,penetración,0.034199953
penis,pene,0.026645005
penitent,penitente,0.09287101
pepene,pepino,0.160433
pereche,parejo,0.293325
peren,perenne,0.028109998
perfora,perforar,0.062166035
pergament,pergamino,0.06565499
perioadă,período,0.064357996
periodic,periódico,0.22000799
periplu,periplo,0.026340991
permeabil,permeable,0.039512992
perpetuu,perpetuo,0.142737
perplex,perplejo,0.15449
persuasiune,persuasión,0.06888199
pertinent,pertinente,0.023811996
pește,pez,0.140082
pieri,perecer,0.012396991
pieptene,peine,0.12473902
pier,perecer,0.277308
piersic,prisco,0.17286499
pietate,piedad,0.18828398
pin,pino,0.08288598
pistil,pistilo,0.071526974
plăcea,placer,0.21277696
placentă,placenta,0.052351028
planetar,planetario,0.06930101
plastică,plástico,0.144207
pleca,llegar,0.23042801
plex,plexo,0.11338198
plin,lleno,0.00979501
ploaie,llover,0.099138975
plop,chopo,0.10011497
pluvial,pluvial,0.02994299
pneumatic,neumático,0.059303045
poartă,puerta,0.148776
pompos,pomposo,0.020368993
pont,punta,0.24568099
ponton,pontón,0.10471398
popor,pueblo,0.134987
port,puerto,0.09073499
posterior,posterior,0.282885
postumă,póstumo,0.027619004
potență,potencia,0.08113402
pradă,presa,0.19957
prat,prado,0.117136
precar,precario,0.07858598
precis,preciso,0.044312984
precursoare,precursor,0.0018309951
predicție,predicción,0.033985972
prefectură,prefectura,0.0047640204
prematur,prematuro,0.04260999
prepara,preparar,0.102755964
preparator,preparador,0.080421984
prepuț,prepucio,0.043073
președinte,presidente,0.023293018
preț,prez,0.493064
pretor,pretor,0.009339035
prezbiteriu,presbiterio,0.03389901
prezerva,preservar,0.0066239834
prezidiu,presidio,0.353478
primar,primero,0.27902
primat,primate,0.26628
primitiv,primitivo,0.045057952
principat,principado,0.09542802
principiu,principio,0.12115303
prinde,prender,0.109842986
priva,privar,0.049259007
probitate,probidad,0.077683985
proclama,proclamar,0.0030879974
proconsul,procónsul,0.061848998
procurator,procurador,0.053656995
produc,producir,0.019021988
profesoară,profesor,0.172337
profund,profundo,0.08726299
progresie,progresión,0.017076015
proiecție,proyección,0.11343497
promotoare,promotor,0.09153396
promova,promover,0.039727986
pronostic,pronóstico,0.225863
pronunț,pronunciar,0.077301025
propaga,propagar,0.010900974
propune,proponer,0.063472986
prospect,prospecto,0.071601
protuberanță,protuberancia,0.008156002
proverbial,proverbial,0.04990703
providență,providencia,0.095754
proză,prosa,0.08051002
prozaic,prosaico,0.030514956
prudent,prudente,0.02314204
prurit,prurito,0.06283295
psalm,salmo,0.101246
pubis,pubis,0.150619
publică,público,0.08891702
pulbere,polvo,0.01373601
pulpă,pulpa,0.027934015
pumn,puño,0.058073014
punte,puente,0.147041
pur,puro,0.043929964
purice,pulga,0.166809
puț,pozo,0.053543985
rabie,rabia,0.03356099
radius,radio,0.271118
rar,raro,0.047551036
rășină,resina,0.004698992
rău,reo,0.38583502
real,real,0.015625
rebel,rebelde,0.023377001
rebeliune,rebelión,0.014217973
rece,reciente,0.38887998
receptacul,receptáculo,0.12106502
receptiv,receptivo,0.01997298
reciprocitate,reciprocidad,0.065545976
recrea,recrear,0.04546699
recto,recto,0.225032
reflex,reflejo,0.06469199
refugiu,refugio,0.039011
regenera,regenerar,0.02351296
regiune,región,0.02701497
regn,reino,0.14373899
remediu,remedio,0.04173702
reminiscență,reminiscencia,0.00020200014
renova,renovar,0.17656001
reprima,reprimir,0.015502989
respecta,respeto,0.140383
restaura,restaurar,0.041414976
retrograd,retrógrada,0.24164099
revela,revelar,0.11876801
revelație,revelación,0.024657011
reverență,reverencia,0.042596996
revizie,revisión,0.076805025
reziduu,residuo,0.038793027
rezolva,resolver,0.034694016
rigoare,rigor,0.07057899
rimă,rima,0.095978975
rinichi,riñón,0.016267002
