word1,word2,falseness
imanente,immanent,0.033595026
imigrar,immigrant,0.18776
imóvel,immeuble,0.015228987
impaciente,impatient,0.09910202
impassível,impassible,0.00016701221
impessoal,impersonnel,0.028428018
imperturbável,imperturbable,0.027638972
impiedade,impiété,0.050927043
implacável,implacable,0.05428797
implicação,implication,0.12902099
importar,importation,0.117362976
impostor,imposteur,0.011143029
impostura,imposture,0.12423903
impotente,impotent,0.15065604
imposto,impôt,0.010758996
imprudente,imprudent,0.055159986
impor,imposer,0.023580015
impuro,impur,0.020429015
imputar,imputer,0.03871596
imundo,immonde,0.03504899
linho,in,0.46305898
alto,hausser,0.18354198
cavalgar,chevaucher,0.0039899945
encarregar,charger,0.15374699
incestuoso,incestueux,0.022199035
inclinar,incliner,0.124547005
inclinação,inclination,0.18974999
incorruptível,incorruptible,0.014578998
incriminar,incriminer,0.02104199
indecente,indécent,0.016146004
indeterminado,indéterminée,0.09134501
indicação,indication,0.18375498
indicação,indication,0.18375498
indicativo,indicatif,0.12923297
indigente,indigent,0.049741983
indolência,indolence,0.07113701
indulgência,indulgence,0.0039470196
indulto,indult,0.08773905
inefável,ineffable,0.00831002
elo,anneau,0.176973
inepto,inepte,0.11088601
infâmia,infamie,0.023832977
inferno,infernal,0.14531097
infinito,infini,0.030238032
infinito,infinité,0.03511101
inflexível,inflexible,0.042407036
informar,informe,0.15058303
infusão,infusion,0.010774016
ingénuo,ingénu,0.084785014
ingerir,ingérer,0.03649503
inguinal,inguinal,0.054732025
inalar,inhaler,0.017354012
alma,animer,0.472681
iniciar,initier,0.120083034
inicial,commencer,0.191041
inocente,innocent,0.19719103
inocular,inoculer,0.015199006
insidioso,insidieux,0.011485994
insistir,insister,0.0009899735
insolente,insolent,0.05201
insolência,insolence,0.0050150156
insônia,insomnie,0.025067031
insultar,insulte,0.029296994
integral,integral,0.184228
entre,inter,0.431949
interesse,interêt,0.21085402
intermitente,intermittent,0.045598984
interrogar,interroger,0.061786056
interpelar,interpeller,0.015465975
interpor,interposer,0.07577804
interstício,interstice,0.10422897
íntimo,intima,0.33433098
intrépido,intrépide,0.05310303
intriga,intrigue,0.0073379874
invólucro,involucre,0.16403201
hipócrita,hypocrisie,0.031468987
irradiação,irradiation,0.05429095
irrupção,irruption,0.16442898
irrupção,irruption,0.16442898
julho,juillet,0.020668983
junho,juin,0.0097
gir,autour,0.241965
jurar,injurier,0.29822397
juvenil,juvénile,0.082794994
lábil,labile,0.07141101
laborioso,laborieux,0.028039992
lavar,lai,0.49736
lâmina,lama,0.572694
latente,latent,0.07233399
latrina,latrine,0.022388995
lado,les,0.29310003
louvar,louer,0.19570702
lição,lecture,0.251081
liar,legs,0.32280302
lenda,légende,0.056254983
legionário,légionnaire,0.0053759813
letal,létal,0.034779012
letargia,léthargie,0.04206997
lesão,lésion,0.09435803
liberal,libéral,0.040871978
líquen,lichen,0.077959
limitar,limite,0.37030703
ladainha,litanie,0.00072699785
literal,littéral,0.008409977
libré,livrée,0.177291
logo,lieu,0.48178998
logo,lieu,0.48178998
lucrativo,lucratif,0.10399598
lúgubre,lugubre,0.11349499
lúmen,lumen,0.222135
lunático,lunatique,0.009203017
luta,lutte,0.068461
magro,maigre,0.07028404
magistério,magistère,0.07274902
maio,mai,0.03298801
maior,majeur,0.184253
maléfico,maléfique,0.023211956
malícia,malice,0.098654985
mandíbula,mandibule,0.061330974
manobra,manoeuvre,0.237176
mantilha,mante,0.24822201
mantissa,mantisse,0.04522702
manual,manuel,0.043446004
margem,marginal,0.373165
magnânimo,magnanime,0.021185994
marino,marin,0.120995015
marmelada,marmelade,0.09897798
marcial,martial,0.11076799
maquinação,machination,0.017370999
matemático,mathématique,0.199121
material,matériel,0.048000008
madeira,immatériel,0.343889
matriz,matri,0.309337
maxilar,maxillaire,0.017793
máximo,maxime,0.36918
máximo,maxime,0.36918
mecânico,machine,0.21836203
mediastino,médiastin,0.0068199635
médico,médical,0.19851601
mediocridade,médiocrité,0.019864976
meu,mil,0.565929
milho,mil,0.36521
memória,immémorial,0.45674297
mental,mental,0.106169045
minueto,menuet,0.027209997
melro,merle,0.19558
mestiço,métis,0.00810802
metonímia,métonymie,0.006911993
milenar,millénaire,0.07807496
mimo,mime,0.094517976
mínimo,minime,0.248139
menor,mineur,0.13347498
mentir,menthe,0.46593302
menge,menthe,0.42791298
miscelânea,miscellanées,0.023716986
molle,mol,0.316353
móvel,meuble,0.280981
moda,mode,0.16646498
módulo,mode,0.34370303
molibdênio,molybdène,0.0006759763
monje,moine,0.06140396
monarca,monarchiste,0.32147202
monóculo,monocle,0.06327203
mórbido,morbide,0.008127034
mortal,mortel,0.013000965
muito,moult,0.55240405
multiforme,multiforme,0.061131
mora,mur,0.37205303
amora,mule,0.19949399
murmurar,murmure,0.075672984
musgo,mousse,0.13138703
mudar,mu,0.573032
mutilar,mutiler,0.039958
mutismo,mutisme,0.040602982
mudo,mu,0.53417504
náiade,naïade,0.080329955
nabo,naf,0.41745698
nariz,narrer,0.43046796
nardo,nard,0.224905
nascer,renaissance,0.35292798
natural,naturel,0.111095965
naturalidade,naturalité,0.028804988
náutico,nautique,0.11398402
naval,naval,0.019258976
neta,neveu,0.151582
nitroso,nitreux,0.063256025
noite,ière,0.518018
nosso,notre,0.033984005
nobre,anoblir,0.282671
nobre,nobiliaire,0.21147498
nó,noeud,0.18933797
nominal,nominal,0.02065301
nono,nona,0.482612
notário,notaire,0.0050089955
notação,natation,0.509156
noto,note,0.19472001
novidade,nouvelle,0.36889797
nao,non,0.32502002
noz,noix,0.033731997
núcleo,nucléus,0.34580004
nulo,nul,0.07290998
nulo,nul,0.07290998
hum,il,0.130509
hoste,ost,0.29092902
oásis,oasis,0.045295
obediência,obédience,0.26875404
obeso,obèse,0.116769016
oblíquo,oblique,0.03357196
oblongo,oblong,0.12710798
obsidiana,obsidiane,0.29872903
olho,oeil,0.209398
ocre,ocre,0.0013449788
oculto,occulte,0.08231902
odioso,ennuyer,0.22755098
oliva,olive,0.009415001
oneroso,onéreux,0.03014499
opacidade,opacité,0.023407996
opala,opale,0.19839701
ópera,opera,0.231691
operado,opérer,0.16783702
opinião,opinion,0.01314503
optar,opter,0.0065039992
oráculo,oracle,0.045809
oral,oral,0.10436398
oratória,oratoire,0.13438499
orbicular,orbiculaire,0.040302992
órbita,orbite,0.038626015
órbita,orbite,0.038626015
ordem,ordinal,0.447307
órgão,orgue,0.16281101
orgânico,organique,0.036457956
horror,horreur,0.055627048
ortografia,orthographie,0.02364999
osso,eux,0.364282
hosana,hosanna,0.061696976
ovo,oeuf,0.15947402
oval,oval,0.16565797
paz,pacific,0.564867
pez,poix,0.182874
piolho,pou,0.18782398
pagão,payen,0.55237097
palha,paille,0.03406298
pálido,pâle,0.0075430274
palimpsesto,palimpseste,0.031369984
palma,palmier,0.13584599
panaceia,panacée,0.007939994
panteão,panthéon,0.04524201
pantera,panthère,0.048604995
papa,patelin,0.66098803
pao,par,0.31369
paraíso,paradis,0.034206003
quaresma,carême,0.026418984
parietal,pariétal,0.013311982
parente,parent,0.065402985
parte,part,0.20721698
particípio,participe,0.48761702
pera,poil,0.21341401
pascoa,pâques,0.016963989
patente,patent,0.19977999
tanchagem,plantain,0.082124025
patrimonial,patrimonial,0.04363799
patrono,patron,0.11249101
quatro,quadrilatère,0.603131
pedra,pierre,0.23271802
peitoral,pectoral,0.058625996
pedal,pédale,0.001306951
pelle,peau,0.231917
pélvis,pelvis,0.030391991
pena,panne,0.336823
penitente,pénitent,0.008015037
penúltimo,pénultième,0.15549901
pepino,pépin,0.017701
peito,pis,0.47984898
pente,peigne,0.01256901
perdição,perdition,0.043020993
perene,pérenne,0.030685961
perfídia,perfidie,0.051716983
perigo,péril,0.10305399
periódico,périodique,0.043235004
permutar,permuter,0.02000904
perplexo,perplexe,0.041796982
perseverar,persévérer,0.015074015
pessoa,personnage,0.360499
persuasão,persuasion,0.014707029
peixe,maquereau,0.160961
petição,petition,0.27372903
piastra,piastre,0.06822702
pelle,peau,0.231917
peito,pis,0.47984898
pente,peigne,0.01256901
pinho,pin,0.148846
pança,panse,0.23208699
pistilo,pistil,0.043799996
pulmão,poumon,0.02275598
planetário,planétaire,0.011820018
plástico,plastic,0.18110499
plástico,plastic,0.18110499
chegar,plier,0.331816
plebiscito,plébiscite,0.049006045
plenário,plénier,0.12307602
pleonasmo,pléonasme,0.13759798
plexo,plexus,0.04663998
cheio,plein,0.21111402
chover,pleuvoir,0.026104987
choupo,peuple,0.276147
pluvial,pluvial,0.04069501
porta,portail,0.14394
pos,puis,0.263197
ponta,ponte,0.33760402
pontão,ponton,0.045406997
porca,porc,0.11594498
pórticos,portique,0.07198697
porto,port,0.06937501
posteridade,postérité,0.02876699
potência,potence,0.565433
prado,prairial,0.302226
precário,précaire,0.0014560223
preciso,précis,0.16600704
predicação,prédication,0.21395901
prefeito,préfet,0.179708
prêmio,première,0.44073403
preço,prix,0.191172
precioso,précieuse,0.12518
pretor,préteur,0.03616202
presbitério,presbytère,0.10945797
presídio,présidium,0.34669098
presunçoso,présomptueux,0.06884599
primeiro,maire,0.53117603
primaz,primat,0.014532983
principado,principat,0.17181599
prender,prendre,0.329842
privativo,privatif,0.034354985
processo,procès,0.32050198
procurador,procurateur,0.21890199
profundo,profond,0.010411978
progressão,progression,0.0113790035
prolixo,prolixe,0.06961298
promotor,promoteur,0.018644989
pronominal,pronominal,0.041972995
proporcional,proportionnel,0.048047006
prospecto,prospectus,0.16980699
proverbial,proverbial,0.07199898
providência,providence,0.024960995
prudente,prudent,0.078686
prurido,prurit,0.053701997
salmo,psaume,0.05981797
púbis,pubis,0.021402955
pollo,pondre,0.34517702
po,poudre,0.26021898
pulmão,poumon,0.02275598
polpa,poupe,0.472004
puro,impur,0.18652898
poco,puits,0.39613503
raiva,rage,0.13209298
radical,radical,0.015335023
raio,radius,0.22166699
resinoso,résineux,0.115872025
ração,ration,0.034327984
racional,rationnel,0.00741601
reo,mal,0.179105
raio,rai,0.466882
real,royal,0.046484977
recepção,reception,0.140223
requisição,réquisition,0.176449
recreação,recreation,0.22268501
reto,recto,0.313087
referente,référent,0.11633003
refratário,réfractaire,0.11111897
regente,regent,0.34386098
regional,régional,0.031473994
reino,règne,0.39261
regressão,régression,0.014554977
renal,rénal,0.031180978
renovar,rénover,0.13186902
repercussão,répercussion,0.09757799
repertório,répertoire,0.032042027
rescrito,rescrit,0.021064997
restaurador,restaurateur,0.033780992
restritivo,restrictif,0.004226029
retenção,rétention,0.043844998
reticência,réticence,0.079858005
retórico,rhétorique,0.004212022
retroceder,rétrocéder,0.197447
retrógrada,rétrograde,0.072249025
reverendo,révérence,0.335126
reverendo,révérence,0.335126
reverência,révérence,0.057365
reversão,réversion,0.068014026
resíduo,résidu,0.015753984
rima,rime,0.049383968
ranco,rance,0.21004298
rim,rognon,0.31136402
roer,roure,0.299122
ruivo,rouge,0.195501
rojo,roux,0.372926
rojo,roux,0.372926
rotunda,rotonde,0.014491022
rótula,rotule,0.13320202
rosário,rosaire,0.018113017
ruibarbo,rhubarbe,0.10642302
arruinar,ruine,0.18252903
rotura,roture,0.364448
rústico,rusticus,0.308318
sella,selle,0.15161702
saco,sac,0.02492404
sacerdotal,sacerdotal,0.0059779882
sacramento,sacrament,0.04395801
sacristão,sacristain,0.07173103
sagaz,sagace,0.081330985
salamandra,salamandre,0.05116999
salva,sauge,0.42855096
salina,salin,0.15031299
saltar,saut,0.12330496
salvador,salvateur,0.27882704
sálvia,sauge,0.14153397
sanidade,santé,0.10066599
sangue,sanguin,0.17983398
sangue,sanguin,0.17983398
sete,sept,0.03501296
sarcasmo,sarcasme,0.01612401
sardinha,sardine,0.039691985
serpe,serpent,0.04846999
saciedade,satiété,0.017226994
sátrapa,satrape,0.0036250353
cena,saynète,0.18866003
esquema,scheme,0.116172016
escorpião,scorpion,0.016942978
escrúpulos,scrupule,0.018335998
curto,bref,0.20131099
semear,sembler,0.301774
sebo,sébum,0.029199004
secco,sectionner,0.352072
seqüestrar,séquestrer,0.10439104
secco,sectionner,0.352072
secular,séculaire,0.08169395
secco,sécher,0.283157
segundo,second,0.10037398
segundo,second,0.10037398
seminal,séminal,0.012003005
senha,enseigner,0.38172096
sereno,serein,0.111582994
senior,monseigneur,0.417259
sensual,sensuelle,0.00088202953
sétimo,septime,0.482619
sepulcral,sépulcral,0.07337701
servo,desservir,0.479464
sede,soif,0.393291
sexual,sexuel,0.010707021
sideral,sidéral,0.03803301
silo,silo,0.0021570027
síndico,syndic,0.012432992
sol,solaire,0.10719001
sóbrio,sobre,0.135845
sociedade,société,0.017338037
sócio,socio,0.040259004
solene,solennel,0.063133
sórdido,sordide,0.07929799
espada,espadon,0.37739402
espátula,spatule,0.027235031
especial,special,0.180188
espiga,épi,0.04251501
espinha,spin,0.42770404
espiritual,spiritual,0.304538
esplêndido,splendide,0.0010259748
sobrancelha,sourcil,0.035486996
estame,étamine,0.06223905
estar,ester,0.352131
estatuária,statuaire,0.0012149811
estatuária,statuaire,0.0012149811
estrabo,étable,0.382884
estigma,stigma,0.16028199
ciência,science,0.017403007
estímulo,stimulus,0.012341976
estóico,stoïque,0.14467901
estrangular,étrangler,0.05049205
estrategista,stratège,0.025170982
estratosfera,stratosphère,0.025561988
ostra,huître,0.088295996
estrutura,ii,0.60015297
estudioso,studieux,0.25354803
subterfúgio,subterfuge,0.067852974
subversão,subversion,0.0005720258
subsistir,subsister,0.024358988
suco,suc,0.17386398
suor,soudeur,0.40148503
suor,soudeur,0.40148503
sufixo,suffixe,0.06472504
enxofre,soufre,0.021189034
soar,son,0.346272
superficial,superficiel,0.05705595
superfície,superficie,0.32060602
supérfluo,superflu,0.026995957
suprimir,supprimer,0.086371005
tição,charbon,0.257888
tato,tact,0.066544
templo,temple,0.00042694807
tangível,tangible,0.081595
touro,tor,0.563868
testa,tête,0.121351
teatral,théâtral,0.06442106
templo,temple,0.00042694807
tenaz,tenace,0.07187897
tênia,ténia,0.10301903
territorial,territorial,0.08487201
terminar,terme,0.48589602
tecer,tisser,0.03169
testador,testateur,0.022229016
tíbia,tibia,0.021839976
tempo,temporal,0.35918403
tenda,prétendant,0.24827899
têr,tenue,0.281646
todo,total,0.24400699
tom,le,0.28970098
topázio,topaze,0.07000697
tórax,thoracique,0.064376
tração,traction,0.076753974
trazer,soustraire,0.220007
transcrição,transcription,0.0011489987
transmissão,transmission,0.029199004
transpor,transposer,0.13222599
tratado,traiter,0.476454
tres,trois,0.040911973
tribulação,tribulation,0.049032986
tribulação,tribulation,0.049032986
tribuna,tribun,0.22811699
tribuna,tribune,0.031525016
tricolor,tricolore,0.081158996
triunfo,triomphal,0.14159998
triunfal,triomphal,0.004730046
trufa,truffe,0.067075014
tubo,tub,0.41387
tuba,tuba,0.037185013
túmulo,tumulus,0.24605301
tumulto,tumulte,0.13432997
tom,ton,0.14840099
turvo,turbide,0.15664
turbina,turbine,0.04732603
turbulento,turbulent,0.01285398
turbulência,turbulence,0.047225
tornar,tourner,0.43588302
último,ultime,0.141016
umbela,ombelle,0.069336
