word1,word2,falseness
fronte,effronté,0.20657101
fuggire,fuge,0.665419
foga,fougueux,0.12314096
forca,fourche,0.106143
forno,drapeau,0.46206403
formica,fourmi,0.056277007
fuso,fuseau,0.18920201
gallicano,gallican,0.014217019
genealogia,généalogie,0.00035202503
generalità,généralité,0.09553802
genitore,géniteur,0.013563991
genziana,gentiane,0.066495
germinare,germer,0.106885016
gesta,gesta,0.10228801
ghianda,gland,0.102471024
glaciale,glacial,0.22241202
glutine,glu,0.350665
gradazione,gradation,0.044153035
grasso,gras,0.013137996
grazia,gracier,0.054728
gratis,gratis,0.19457597
gregario,grégaire,0.12100899
grosso,grosse,0.011137009
grue,grue,0.21219799
gomma,gomme,0.14164299
gusto,dégoûter,0.35164496
gota,goute,0.393215
ermellino,hermine,0.03193003
herpes,herpès,0.03139305
giacinto,hyacinthe,0.275261
iato,hiatus,0.03243503
ecco,ier,0.392013
giambico,iambique,0.0033320189
levare,lever,0.07732198
idioma,idiome,0.013604999
idiota,idiot,0.06338996
idolo,idolâtre,0.047662973
edera,lierre,0.11122599
illecito,illicite,0.05835396
illuminazione,illumination,0.02025801
illustre,illustre,0.12778401
immaginare,imaginaire,0.35776603
immanente,immanent,0.033437014
immateriale,immatériel,0.032236993
immobile,immeuble,0.144131
imperativo,impératif,0.03415996
impersonale,impersonnel,0.022653997
implicazione,implication,0.072869
impostura,imposture,0.0009869933
impotente,impotent,0.260867
imposta,impôt,0.033102036
imprimere,imprimer,0.052389026
imporre,imposer,0.050626993
pungere,poindre,0.26556
imputazione,imputation,0.048528016
lino,in,0.37989497
alto,hausser,0.20362297
cavalcare,chevaucher,0.072878
incidente,incident,0.17785096
incisione,incision,0.13025299
inclinare,incliner,0.24054798
inclinazione,inclination,0.01702398
indicativo,indicatif,0.19663799
indicare,indice,0.418506
indigente,indigent,0.08236998
indiretto,indirect,0.040749967
indistinto,indistinct,0.00722003
indolente,indolent,0.062619984
indolenza,indolence,0.027516961
indulto,indult,0.10401195
ineffabile,ineffable,0.004055977
inetto,inepte,0.14587897
inespugnabile,inexpugnable,0.0041499734
infamia,infamie,0.012937963
inferno,infernal,0.25324202
infernale,infernal,0.0054750443
infinito,infini,0.058147013
infinito,infinité,0.06524098
infusione,infusion,0.026955009
ingenuo,ingénu,0.07733601
inguinale,inguinal,0.09914404
inalare,inhaler,0.0036540031
anima,animer,0.499008
iniziare,initier,0.252603
innocente,innocent,0.18250698
insidioso,insidieux,0.11820999
istigatore,instigateur,0.11611998
insufficiente,insuffisant,0.02116102
insufflazione,insufflation,0.007136047
insultare,insulte,0.078825
integrale,integral,0.282191
intellettuale,intellectuel,0.008911967
interdizione,interdiction,0.018653989
interesse,interêt,0.25394103
interiore,intérieur,0.427077
intermittente,intermittent,0.034702003
interno,interne,0.19459498
interpellare,interpeller,0.038699985
interporre,interposer,0.100629
interstizio,interstice,0.15014601
intimo,intima,0.32959896
investigatore,investigateur,0.11463499
involucro,involucre,0.050571024
irradiazione,irradiation,0.01522398
irriverenza,irrévérence,0.026875973
istoria,histoire,0.16056299
istorico,historique,0.034154058
liccio,lice,0.41813102
luglio,juillet,0.015585005
giugno,juin,0.0010869503
ballare,jouer,0.24121499
giuoco,jeu,0.168347
giudicare,juge,0.23253995
giovine,jeune,0.11358696
giro,autour,0.225126
giurare,injurier,0.280249
giustiziare,justice,0.379852
giovanile,juvénile,0.09896603
labile,labile,0.10676798
la,lai,0.39699203
lama,lama,0.136376
lasciare,laisser,0.084686995
latente,latent,0.09257901
laterale,latéral,0.017888963
latrina,latrine,0.019802034
lato,les,0.28709102
lodare,louer,0.173374
lezione,lecture,0.22990802
legatura,legs,0.38402498
legatario,légataire,0.025692046
leggenda,légende,0.036796033
legione,légion,0.0037309527
lenticolare,lenticulaire,0.00085502863
letale,létal,0.07645303
letargia,léthargie,0.057550013
liberale,libéral,0.011434019
liquore,liqueur,0.0063230395
letterale,littéral,0.002883017
litigioso,litigieux,0.295298
lucciola,luire,0.191481
macro,maigre,0.341709
magistrale,magistral,0.068287015
maggio,mai,0.025734007
maggiore,majeur,0.063639015
malleolo,malléole,0.007396996
malizia,malice,0.06740996
mandato,mandat,0.01089102
mandibola,mandibule,0.031177044
manovra,manoeuvre,0.291857
mantello,mante,0.377536
manuale,manuel,0.08691096
marina,marin,0.20020497
marmellata,marmelade,0.17790502
marziale,martial,0.05885297
matematica,mathématique,0.036123037
materiale,matériel,0.06982303
materia,immatériel,0.378084
matrice,matri,0.369841
massimo,maxime,0.17593
massimo,maxime,0.17593
médico,médical,0.17295098
miglio,mil,0.12615901
miglio,mil,0.12615901
memoria,immémorial,0.435632
mentale,mental,0.101472974
meridiana,méridien,0.11083004
merla,merle,0.13726398
método,méthode,0.307577
mele,miel,0.057569027
mele,miel,0.057569027
mina,mine,0.15401798
minimo,minime,0.19128898
minio,minium,0.032110006
menta,menthe,0.06789899
menge,menthe,0.35435197
miscellanea,miscellanées,0.07244602
molle,mol,0.439911
mola,meule,0.158593
mobile,meuble,0.32831296
moda,mode,0.170071
moderne,moderne,0.072607994
moda,mode,0.170071
momentaneo,momentané,0.190023
monaco,moine,0.047767997
monacale,monacal,0.030489981
monarca,monarchiste,0.301969
monocolo,monocle,0.008662999
molto,moult,0.60863197
multiplo,multiple,0.04232198
moro,mur,0.368141
mora,mule,0.286923
mormorare,murmure,0.16644698
muschio,mousse,0.16394201
mutare,mu,0.50847995
mutilare,mutiler,0.009196043
muto,mu,0.556257
naiadi,naïade,0.045370013
napo,naf,0.415929
nardo,nard,0.20555201
nascere,renaissance,0.39814898
naturale,naturel,0.030490994
nausea,nausée,0.036044
navale,naval,0.10356599
nievo,neveu,0.22593498
netto,net,0.234371
uno,un,0.08057898
nitroso,nitreux,0.050798
notte,ière,0.598719
nobile,anoblir,0.23705
nobile,nobiliaire,0.195604
nodo,noeud,0.22673601
nominale,nominal,0.10653198
nona,nona,0.345473
notazione,natation,0.57633203
nota,note,0.069886
novità,nouvelle,0.291259
no,non,0.191569
nubile,nubile,0.18888697
noce,noix,0.0016590059
nucleo,nucléus,0.335276
nullo,nul,0.055984974
nullo,nul,0.055984974
el,il,0.41904902
ome,homme,0.255507
ora,heure,0.25745997
oste,ost,0.41493005
oasi,oasis,0.043202996
obbedienza,obédience,0.25527
oblungo,oblong,0.12825203
ossidiana,obsidiane,0.290499
occhiale,oeil,0.112188995
ocra,ocre,0.011828005
odioso,ennuyer,0.255948
opaco,opaque,0.023184955
opera,opera,0.268642
opportuno,opportun,0.043452024
ottativo,optatif,0.017268002
ora,heure,0.25745997
orale,oral,0.14800698
oratorio,oratoire,0.001216054
orbicolare,orbiculaire,0.028110981
ordine,ordinal,0.39748996
organico,organique,0.036878973
ortografia,orthographie,0.04039097
osso,eux,0.38735902
osanna,hosanna,0.09792301
ostilità,hostilité,0.0094899535
ovale,oval,0.312969
pace,pacific,0.62128
pidocchio,pou,0.19024697
pagano,payen,0.21613401
paglia,paille,0.010432005
palato,palais,0.35527003
palinsesto,palimpseste,0.21603698
papa,patelin,0.641339
papilla,papille,0.018731952
palo,par,0.31214
quaresima,carême,0.013132989
parietale,pariétal,0.007279992
parente,parent,0.10496396
parità,parité,0.038650036
parte,part,0.256376
participio,participe,0.47755098
pelo,poil,0.024661005
pasquale,pascal,0.16364703
pasticcio,pastiche,0.08974299
patente,patent,0.202048
patrimoniale,patrimonial,0.148557
impadronirsi,patron,0.59195304
quattro,quadrilatère,0.632127
pavone,paon,0.06563002
per,par,0.450771
pietra,pierre,0.21782699
pettorale,pectoral,0.036038995
pelvi,pelvis,0.0019549727
penna,panne,0.34724802
pene,pénis,0.025902987
penitente,pénitent,0.0012639761
penultimo,pénultième,0.14861903
peplo,péplum,0.286989
petto,pis,0.553367
percettibile,perceptible,0.028461993
perdizione,perdition,0.025294006
parecchio,pareil,0.24624902
pericolo,péril,0.08830804
periodico,périodique,8.100271e-05
perplesso,perplexe,0.0005130172
perplessità,perplexité,0.087639034
pesca,persique,0.48227403
persona,personnage,0.27769
pesce,maquereau,0.16002297
petizione,petition,0.327713
piastra,piastre,0.23797798
perire,peau,0.41019797
petto,pis,0.553367
pettine,peigne,0.015002966
pietoso,piété,0.251842
pino,pin,0.13295701
piacere,complaisance,0.297984
placenta,placenta,0.021783054
piantagione,plantation,0.017396986
piantagione,plantation,0.017396986
plastica,plastic,0.34088802
plastica,plastic,0.34088802
plesso,plexus,0.107978016
pieno,plein,0.10892302
pioggia,pleuvoir,0.23978904
pluviale,pluvial,0.16986996
pneumatico,pneumatique,0.024708033
porta,portail,0.264886
poi,puis,0.018026054
punto,ponte,0.42964798
pontone,ponton,0.006439984
popolano,peuple,0.302169
portico,portique,0.023281991
posteriore,postérieur,0.10174197
posterità,postérité,0.07442701
potenza,potence,0.557507
prato,prairial,0.40140697
precipitare,précipiter,0.0009610057
prelato,prélat,0.029017031
premio,première,0.524374
prezzo,prix,0.166249
prezioso,précieuse,0.11159998
presbiterio,presbytère,0.17424303
presidio,présidium,0.24694702
primato,primat,0.25145298
primula,primula,0.021517992
principale,principal,0.071906984
principato,principat,0.14439702
principe,principe,0.541822
probità,probité,0.057631016
processo,procès,0.12477797
procuratore,procurateur,0.19130498
profondo,profond,0.041376054
progreso,progrès,0.290681
prolasso,prolapsus,0.018709004
prolisso,prolixe,0.05400902
promotore,promoteur,0.044972003
pronominale,pronominal,0.03269601
proporzione,proportion,0.026675045
proporzionale,proportionnel,0.02583599
proporzione,proportion,0.026675045
prospetto,prospectus,0.451794
proverbiale,proverbial,0.06836802
provvidenza,providence,0.13182598
provinciale,provincial,0.05416298
prudente,prudent,0.02837503
prurito,prurit,0.016688943
salmo,psaume,0.03945899
pubblicare,public,0.507738
pubblicano,publicain,0.46475804
pubblicazione,publication,0.0023609996
pollo,pondre,0.28619498
polpa,poupe,0.47148198
puro,impur,0.16813198
purgare,purger,0.030785978
pozzo,puits,0.031534016
rabbia,rage,0.10915297
radicale,radical,0.03694898
raggio,radius,0.38315904
razionale,rationnel,0.042100012
reo,mal,0.44335198
raggio,rai,0.42757803
reale,royal,0.07710299
ricettacolo,réceptacle,0.06808901
ricezione,reception,0.12011197
ricettivo,réceptif,0.029375017
recitare,réciter,0.02895099
ricreazione,recreation,0.17727703
recto,recto,0.01907301
riflesso,reflet,0.013406992
reggente,regent,0.42946497
regno,règne,0.258942
renale,rénal,0.091232955
ripercussione,répercussion,0.0006389618
rispetto,respect,0.222451
restrittivo,restrictif,0.00603801
ritenzione,rétention,0.05301404
reticenza,réticence,0.054482996
retrocedere,rétrocéder,0.39356998
retrogrado,rétrograde,0.025958002
reverendo,révérence,0.29700202
reverendo,révérence,0.29700202
riverenza,révérence,0.054908037
revocabile,révocable,0.02856505
residente,résident,0.11680299
rigore,rigueur,0.16810697
rima,rime,0.07851699
robbio,rouge,0.37865698
rosso,roux,0.301585
rosso,roux,0.301585
rotonda,rotonde,0.09137997
rotula,rotule,0.02976495
rosario,rosaire,0.109752
rompere,rompre,0.017230988
rottura,roture,0.55368
rurale,rural,0.03893
rustico,rusticus,0.19470298
sella,selle,0.050734013
sacramento,sacrament,0.030697048
sagace,sagace,0.06816
salamandra,salamandre,0.034846008
salvia,sauge,0.07715598
salino,salin,0.17755502
saltare,saut,0.254954
salvatore,salvateur,0.24235004
salvia,sauge,0.07715598
sangue,sanguin,0.177039
sangue,sanguin,0.177039
sette,sept,0.008617997
salire,saillir,0.363458
sardella,sardine,0.22996098
salire,saillir,0.363458
serpe,serpent,0.0012359917
sazietà,satiété,0.04029405
scaldare,scalde,0.56930304
scena,saynète,0.19172299
scenico,scénique,0.005455017
schema,scheme,0.22598398
scorpione,scorpion,0.015600979
scroto,scrotum,0.011515975
scrupolo,scrupule,0.01651299
corto,bref,0.313747
seminare,sembler,0.354181
secco,sectionner,0.25203702
secco,sectionner,0.25203702
secco,sécher,0.09732202
secondo,second,0.068589985
secondo,second,0.068589985
segno,enseigner,0.33188802
sereno,serein,0.096569985
signore,monseigneur,0.27041203
sentenza,sentence,0.028762043
settima,septime,0.413557
sepolcrale,sépulcral,0.067699015
servo,servir,0.51069
sessuale,sexuel,0.029029965
sillogismo,syllogisme,0.024486005
silos,silo,0.171787
simulacro,simulacre,0.209598
sindaco,syndic,0.15861803
singolare,singulier,0.14383402
singolo,sangle,0.47748697
sinistro,sinistre,0.33332998
suicidio,suicide,0.030737996
sole,solaire,0.13183898
sobrio,sobre,0.10827398
sociale,social,0.044903994
socio,socio,0.01374799
sonorità,sonorité,0.13309997
spada,espadon,0.36483896
speciale,special,0.26869202
speculare,spéculer,0.04532799
spiga,épi,0.053325027
spina,spin,0.38086
spirituale,spiritual,0.32901597
ospitale,hôpital,0.10953602
splendido,splendide,0.00035196543
stato,ester,0.290425
statura,stature,0.021483004
stigma,stigma,0.020150006
stipulare,stipuler,0.17470896
stoico,stoïque,0.10575104
strangolare,étrangler,0.023472965
stratagemma,stratège,0.36313403
strofa,strophe,0.08780801
struttura,ii,0.538888
studioso,studieux,0.26790497
sotterfugio,subterfuge,0.053466022
sovversione,subversion,0.05108899
sussistere,subsister,0.04536003
succo,suc,0.189304
soccombere,succomber,0.019515991
succube,succube,0.09159702
sudore,soudeur,0.355092
sudore,soudeur,0.355092
suffisso,suffixe,0.02415502
singhiozzo,sanglot,0.18351
sonare,son,0.39609203
superficiale,superficiel,0.027329028
superficie,superficie,0.14605099
superfluo,superflu,0.007728994
superstizione,superstition,0.0033200383
sopprimere,supprimer,0.17100602
sospendere,suspendre,0.0011330247
tatto,tact,0.04250902
toro,tor,0.48126304
teatrale,théâtral,0.056079984
tenace,tenace,0.07971299
tenia,ténia,0.10001299
terebinto,térébinthe,0.028349996
territoriale,territorial,0.06532502
tessere,tisser,0.03174299
testatore,testateur,0.028063059
tibia,tibia,0.014353991
tigre,tigre,0.02086103
tempo,temporal,0.41585702
tenda,prétendant,0.15960902
tenere,tenue,0.316333
tutto,total,0.38084897
tonno,le,0.46814102
topazio,topaze,0.07603899
torace,thoracique,0.04913503
torrente,torrent,0.029293
torrido,torride,0.05085498
tortuoso,tortueux,0.0050249696
torturare,torture,0.22093302
trazione,traction,0.002440989
trarre,soustraire,0.11811498
transazione,transaction,0.015482008
tribu,tribu,0.033073008
tribolazione,tribulation,0.07852495
tribolazione,tribulation,0.07852495
tribuna,tribune,0.036578
tricorno,tricorne,0.038668007
tristezza,triste,0.20043099
trionfo,triomphal,0.15866798
trionfale,triomphal,0.00266999
tubo,tub,0.305568
tuba,tuba,0.0027480125
tumulto,tumulte,0.042595983
turbare,tourbe,0.468389
torbido,turbide,0.06321499
turbina,turbine,0.023496985
tornare,tourner,0.360356
tutela,tutelle,0.10454899
ultimo,ultime,0.17894304
omero,pommettes,0.39163703
umile,humble,0.010627985
donde,dont,0.277496
angolo,angulaire,0.23236501
unghia,ongle,0.01008302
unicorno,unicorne,0.041572988
unità,unité,0.044288993
universale,universel,0.06196803
universale,universel,0.06196803
ortica,ortie,0.058781028
uterino,utérin,0.022349954
vacca,vaccin,0.22127
vado,gué,0.43883198
valle,dévaler,0.40177998
valido,valide,0.06878802
valvola,valvule,0.13537401
vaniglia,vanille,0.007228017
variazione,variation,0.06004405
variazione,variation,0.06004405
versare,versement,0.17294699
vaso,vaso,0.15275803
vicino,voisin,0.08327001
veemenza,véhémence,0.011729956
velocità,vélocité,0.17827898
venale,vénal,0.03243202
venire,venir,0.166341
veniale,véniel,0.041405022
venia,venir,0.421704
veleno,velin,0.47284895
ventrale,ventral,0.106563985
ventricolo,ventricule,0.0052790046
verbena,verveine,0.011590004
verruca,verrue,0.09607303
vicinale,vicinal,0.048545003
vizio,vice,0.39312702
video,video,0.06803602
vespa,guêpe,0.091961
vigile,vigile,0.16389999
vigilanza,vigilance,0.111499965
vigna,vif,0.37115097
villa,vil,0.49548498
virago,virago,0.010260999
virginale,virginal,0.0025020242
vita,viande,0.515886
vitale,vital,0.094811976
visuale,visuel,0.07051298
vostro,vostre,0.227774
vocabolo,vocable,0.20109501
vocabolario,vocabulaire,0.045190036
vocale,vocal,0.01909101
vocativo,vocatif,0.005210042
volano,volant,0.12961003
voluta,volute,0.318104
zelo,zele,0.411466
di,di,0.40912998
di,di,0.40912998
